,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
640000,3807,SKIEN,24035239,0,999.0,,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
640001,3807,SKIEN,24038025,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,15.0,,,,,,,,,,
640002,3807,SKIEN,22839322,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,20050201,20151125,20151125,48.0,,,,,,,,,,
640003,3807,SKIEN,24035220,0,999.0,,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
640004,3807,SKIEN,24032876,0,111.0,Enebolig,TB,Tatt i bruk,20050901,20051001,20060530,177.0,,,41790006.0,Langårdvegen,56700.0,84.0,,,3716.0,SKIEN
640005,3807,SKIEN,24035212,0,999.0,,BU,Bygningsnummer utgått,10101,10101,10101,0.0,,,,,,,,,,
640006,3807,SKIEN,24038009,0,136.0,Andre småhus m/3 boliger el fl,TB,Tatt i bruk,20060424,20070101,20070430,418.0,,,41790865.0,Kjellemoflata,48650.0,23.0,,,3740.0,SKIEN
640007,3807,SKIEN,22839314,0,181.0,Garasjeuthus anneks til bolig,MF,Meldingssak tiltak fullført,10101,10101,10101,40.0,,,,,,,,,,
640008,3807,SKIEN,24032868,0,181.0,Garasjeuthus anneks til bolig,MF,Meldingssak tiltak fullført,10101,10101,10101,34.0,,,,,,,,,,
640009,3807,SKIEN,24035204,0,999.0,,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
640010,3807,SKIEN,24035190,0,999.0,,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
