,EIENDOM_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,BRUKSNAVN,ANTALL_TEIGER,AREAL,AREALKILDE_NR,AREALKILDE_NAVN,NÆRINGS_KODE,NÆRINGS_KODE_NAVN,TINGLYST,OMSETNINGSDATO,KJOPESUM,OMSETNINGSTYPE_KODE,OMSETNINGSTYPE_NAVN,SAMEIE_TELLER,SAMEIE_NEVNER,ETABLERT_DATO,ETABLERT_AAR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,BYGNING_PAA_EIENDOM,BYGNING_PAA_EIENDOM_NAVN,ANTALL_BYGNINGER,ANTALL_ADRESSER,LKOORD_SYS_NR,LKOORD_SYS_NAVN,LKOOELOKX,LKOOELOKY
1840000,162156674,30,VIKEN,3037,HURDAL,16,181,0,0,,1,1371.1,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19880202.0,1988.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,613120.54,6702345.22
1840001,162156675,30,VIKEN,3037,HURDAL,16,182,0,0,,1,1057.0,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19880202.0,1988.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,613130.32,6702325.19
1840002,162156672,30,VIKEN,3037,HURDAL,16,179,0,0,,1,906.9,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19870924.0,1987.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,613380.75,6702291.02
1840003,162156673,30,VIKEN,3037,HURDAL,16,180,0,0,,1,831.3,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19870924.0,1987.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,613398.91,6702234.59
1840004,162156678,30,VIKEN,3037,HURDAL,16,185,0,0,,1,905.7,1,Målebrev,X,Bolig,True,,,,,0,0,19880202.0,1988.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,613204.26,6702288.9
1840005,162156679,30,VIKEN,3037,HURDAL,16,186,0,0,,1,1000.5,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19860202.0,1986.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,613227.24,6702251.85
1840006,162156676,30,VIKEN,3037,HURDAL,16,183,0,0,,1,1040.0,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19880202.0,1988.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,613144.67,6702308.2
1840007,162156677,30,VIKEN,3037,HURDAL,16,184,0,0,,1,1221.2,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19880202.0,1988.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,613172.46,6702286.91
1840008,162156586,30,VIKEN,3037,HURDAL,16,93,0,0,SOLGLØTT,1,1366.6,1,Målebrev,X,Bolig,True,,,,,0,0,19660726.0,1966.0,1,BEST. GRUNNEIENDOM,,,4,1,22.0,EUREF89 UTM Sone 32,613257.45,6702150.95
1840009,162156587,30,VIKEN,3037,HURDAL,16,94,0,0,BERGETUN,1,681.3,1,Målebrev,X,Bolig,True,,,,,0,0,19660811.0,1966.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,613497.57,6702249.34
