,EIENDOM_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,BRUKSNAVN,ANTALL_TEIGER,AREAL,AREALKILDE_NR,AREALKILDE_NAVN,NÆRINGS_KODE,NÆRINGS_KODE_NAVN,TINGLYST,OMSETNINGSDATO,KJOPESUM,OMSETNINGSTYPE_KODE,OMSETNINGSTYPE_NAVN,SAMEIE_TELLER,SAMEIE_NEVNER,ETABLERT_DATO,ETABLERT_AAR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,BYGNING_PAA_EIENDOM,BYGNING_PAA_EIENDOM_NAVN,ANTALL_BYGNINGER,ANTALL_ADRESSER,LKOORD_SYS_NR,LKOORD_SYS_NAVN,LKOOELOKX,LKOOELOKY
1270000,110032783,34,INNLANDET,3401,KONGSVINGER,51,147,0,0,LUNDEN,1,1412.4,1,Målebrev,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,665836.87,6676691.19
1270001,110032780,34,INNLANDET,3401,KONGSVINGER,51,144,0,0,LUNDEN,1,1163.1,1,Målebrev,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,5,2,22.0,EUREF89 UTM Sone 32,665863.0,6676603.76
1270002,110032781,34,INNLANDET,3401,KONGSVINGER,51,145,0,0,LUNDEN,1,1054.7,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,4,1,22.0,EUREF89 UTM Sone 32,665892.82,6676587.17
1270003,110032778,34,INNLANDET,3401,KONGSVINGER,51,142,0,0,LUNDEN,1,1323.2,1,Målebrev,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,665841.54,6676582.32
1270004,110032779,34,INNLANDET,3401,KONGSVINGER,51,143,0,0,LUNDEN,1,1162.7,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,665815.77,6676644.62
1270005,110032776,34,INNLANDET,3401,KONGSVINGER,51,140,0,0,LUNDEN,1,1210.1,1,Målebrev,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,5,1,22.0,EUREF89 UTM Sone 32,665887.62,6676632.26
1270006,110032777,34,INNLANDET,3401,KONGSVINGER,51,141,0,0,LUNDEN,1,1083.1,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,665873.74,6676568.81
1270007,110032774,34,INNLANDET,3401,KONGSVINGER,51,138,0,0,LUNDEN,1,915.6,1,Målebrev,,,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,665905.61,6676711.74
1270008,110032775,34,INNLANDET,3401,KONGSVINGER,51,139,0,0,LUNDEN,1,1153.2,1,Målebrev,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,665913.34,6676609.99
1270009,110032772,34,INNLANDET,3401,KONGSVINGER,51,136,0,0,LUNDEN AV LANGELAND ØVRE,1,1406.3,9,Annen arealkilde,Y,Annet som ikke er næring,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,4,1,22.0,EUREF89 UTM Sone 32,666104.45,6676759.33
1270010,110032773,34,INNLANDET,3401,KONGSVINGER,51,137,0,0,LUNDEN,1,1291.7,9,Annen arealkilde,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,666091.1,6676786.67
1270011,110032770,34,INNLANDET,3401,KONGSVINGER,51,134,0,0,LUNDEN,1,1025.0,1,Målebrev,,,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,666024.81,6676734.18
1270012,110032771,34,INNLANDET,3401,KONGSVINGER,51,135,0,0,LUNDEN,1,538.7,1,Målebrev,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,666143.88,6676796.34
1270013,110032768,34,INNLANDET,3401,KONGSVINGER,51,132,0,0,LUNDEN,1,1240.6,1,Målebrev,G,"Varehandel, reparasjon av motorvogner",True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,665574.28,6677000.71
1270014,110032769,34,INNLANDET,3401,KONGSVINGER,51,133,0,0,LUNDEN,1,2388.5,5,Areal hentet fra eiendomsbase,Y,Annet som ikke er næring,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,5,1,22.0,EUREF89 UTM Sone 32,665633.65,6677004.96
1270015,110032798,34,INNLANDET,3401,KONGSVINGER,51,161,0,0,LUNDEN,1,1329.0,1,Målebrev,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,4,1,22.0,EUREF89 UTM Sone 32,665722.54,6676669.7
1270016,110032799,34,INNLANDET,3401,KONGSVINGER,51,162,0,0,LUNDEN AV LANGELAND ØVRE,1,922.3,1,Målebrev,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,4,1,22.0,EUREF89 UTM Sone 32,665774.15,6676680.28
1270017,110032796,34,INNLANDET,3401,KONGSVINGER,51,159,0,0,LUNDEN,1,997.2,1,Målebrev,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,665767.33,6676733.35
1270018,110032797,34,INNLANDET,3401,KONGSVINGER,51,160,0,0,LUNDEN,1,1341.6,1,Målebrev,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,665738.51,6676652.62
1270019,110032794,34,INNLANDET,3401,KONGSVINGER,51,157,0,0,LUNDEN,1,936.3,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,665721.1513813147,6676716.85
1270020,110032795,34,INNLANDET,3401,KONGSVINGER,51,158,0,0,LUNDEN,1,951.8,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,665754.27,6676701.28
1270021,110032792,34,INNLANDET,3401,KONGSVINGER,51,155,0,0,LUNDEN,1,1142.9,1,Målebrev,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,665754.4,6676750.25
1270022,110032793,34,INNLANDET,3401,KONGSVINGER,51,156,0,0,LUNDEN,1,1289.2,1,Målebrev,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,6,2,22.0,EUREF89 UTM Sone 32,665763.06,6676634.87
1270023,110032790,34,INNLANDET,3401,KONGSVINGER,51,153,0,0,LUNDEN,1,949.9,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,665793.94,6676661.34
1270024,110032791,34,INNLANDET,3401,KONGSVINGER,51,154,0,0,LUNDEN,1,1005.7,1,Målebrev,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,4,1,22.0,EUREF89 UTM Sone 32,665784.27,6676719.39
1270025,110032788,34,INNLANDET,3401,KONGSVINGER,51,151,0,0,LUNDEN,1,1831.5,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,2,0,22.0,EUREF89 UTM Sone 32,665835.2,6676754.05
1270026,110032789,34,INNLANDET,3401,KONGSVINGER,51,152,0,0,LUNDEN,1,1149.4,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,665699.01,6676680.79
1270027,110032786,4,HEDMARK,402,KONGSVINGER,51,149,1,0,FESTETOMT NR.1,1,0.0,1,Målebrev,,,True,,,,,0,0,19570731.0,1957.0,2,BESTÅENDE FESTEGRUNN,,,0,0,,,,
1270028,110032787,34,INNLANDET,3401,KONGSVINGER,51,150,0,0,LUNDEN,1,1341.6,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,5,1,22.0,EUREF89 UTM Sone 32,665837.72,6676634.32
1270029,110032784,34,INNLANDET,3401,KONGSVINGER,51,148,0,0,LUNDEN,1,812.5,1,Målebrev,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,665856.27,6676680.77
1270030,110032785,34,INNLANDET,3401,KONGSVINGER,51,149,0,0,LUNDEN,2,40638.0,1,Målebrev,,,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,17,1,22.0,EUREF89 UTM Sone 32,665622.9,6676874.11
1270031,110032814,34,INNLANDET,3401,KONGSVINGER,51,177,0,0,PARSELL AV LINDEN,1,242.2,1,Målebrev,,,True,,,,,0,0,19700905.0,1970.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,665825.61,6677500.64
1270032,110032815,4,HEDMARK,402,KONGSVINGER,51,178,0,0,PARSELL/LUNDEN,1,0.0,1,Målebrev,,,False,,,,,0,0,19701013.0,1970.0,1,BEST. GRUNNEIENDOM,,,0,0,,,,
1270033,110032812,4,HEDMARK,402,KONGSVINGER,51,175,0,0,LANGELAND ØVRE,1,0.0,1,Målebrev,,,False,,,,,0,0,19700408.0,1970.0,1,BEST. GRUNNEIENDOM,,,0,0,,,,
1270034,110032813,4,HEDMARK,402,KONGSVINGER,51,176,0,0,LANGELAND MELLEM,1,0.0,1,Målebrev,,,False,,,,,0,0,19700408.0,1970.0,1,BEST. GRUNNEIENDOM,,,0,0,,,,
1270035,110032810,34,INNLANDET,3401,KONGSVINGER,51,173,0,0,LUNDEN,1,18621.3,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19700223.0,1970.0,1,BEST. GRUNNEIENDOM,,,14,6,22.0,EUREF89 UTM Sone 32,665842.78,6677877.01
1270036,110032811,34,INNLANDET,3401,KONGSVINGER,51,174,0,0,Lunden,1,7287.4,1,Målebrev,P,Undervisning,True,,,,,0,0,19700403.0,1970.0,1,BEST. GRUNNEIENDOM,,,3,2,22.0,EUREF89 UTM Sone 32,665937.95,6677060.9
1270037,110032808,34,INNLANDET,3401,KONGSVINGER,51,171,0,0,LUNDEN,1,2056.2,1,Målebrev,Q,Helse- og sosialtjenester,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,2,2,22.0,EUREF89 UTM Sone 32,665812.81,6676781.18
1270038,110032809,34,INNLANDET,3401,KONGSVINGER,51,172,0,0,LUNDEN,1,1695.4,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19811204.0,1981.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,666118.7,6676842.75
1270039,110032806,34,INNLANDET,3401,KONGSVINGER,51,169,0,0,LUNDEN,1,243.8,1,Målebrev,,,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,665834.35,6676767.37
1270040,110032807,34,INNLANDET,3401,KONGSVINGER,51,170,0,0,LUNDEN,1,1773.6,1,Målebrev,F,Bygge- og anleggsvirksomhet,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,3,2,22.0,EUREF89 UTM Sone 32,665774.67,6676780.08
1270041,110032804,34,INNLANDET,3401,KONGSVINGER,51,167,0,0,LUNDEN,1,1128.3,1,Målebrev,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,665795.66,6676616.88
1270042,110032805,34,INNLANDET,3401,KONGSVINGER,51,168,0,0,LUNDEN,1,1173.8,1,Målebrev,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,666039.97,6676757.47
1270043,110032802,34,INNLANDET,3401,KONGSVINGER,51,165,0,0,LUNDEN,1,1559.7,1,Målebrev,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,666059.85,6676733.85
1270044,110032803,34,INNLANDET,3401,KONGSVINGER,51,166,0,0,ELVEGLØTT,1,1452.8,1,Målebrev,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,665820.59,6676603.36
1270045,110032800,34,INNLANDET,3401,KONGSVINGER,51,163,0,0,LUNDEN,1,727.0,1,Målebrev,X,Bolig,True,,,,,0,0,19700124.0,1970.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,665806.64,6676718.13
