,EIENDOM_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,BRUKSNAVN,ANTALL_TEIGER,AREAL,AREALKILDE_NR,AREALKILDE_NAVN,NÆRINGS_KODE,NÆRINGS_KODE_NAVN,TINGLYST,OMSETNINGSDATO,KJOPESUM,OMSETNINGSTYPE_KODE,OMSETNINGSTYPE_NAVN,SAMEIE_TELLER,SAMEIE_NEVNER,ETABLERT_DATO,ETABLERT_AAR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,BYGNING_PAA_EIENDOM,BYGNING_PAA_EIENDOM_NAVN,ANTALL_BYGNINGER,ANTALL_ADRESSER,LKOORD_SYS_NR,LKOORD_SYS_NAVN,LKOOELOKX,LKOOELOKY
500000,48298679,11,ROGALAND,1122,GJESDAL,6,997,0,2,,1,0.0,9,Annen arealkilde,,,True,,,,,2,3,20080212.0,2008.0,0,UKJENT,,,0,0,,,,
500001,48298680,11,ROGALAND,1122,GJESDAL,6,997,0,1,,1,0.0,9,Annen arealkilde,,,True,,,,,1,3,20080212.0,2008.0,0,UKJENT,,,0,0,,,,
500002,48540644,34,INNLANDET,3407,GJØVIK,17,43,0,0,FURULY II,1,867.5,5,Areal hentet fra eiendomsbase,Y,Annet som ikke er næring,True,,,,,0,0,19540707.0,1954.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,585483.87,6742002.96
500003,48540645,34,INNLANDET,3407,GJØVIK,17,44,0,0,HAUGEN II,1,1339.3,5,Areal hentet fra eiendomsbase,,,True,,,,,0,0,19550610.0,1955.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,585477.17,6741788.08
500004,48540646,34,INNLANDET,3407,GJØVIK,17,45,0,0,SKOGEN,1,1745.3,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19570716.0,1957.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,585251.42,6741414.36
500005,48540647,34,INNLANDET,3407,GJØVIK,17,46,0,0,BEKKELID,1,1792.8,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19571106.0,1957.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,585705.2,6742650.05
500006,48540640,34,INNLANDET,3407,GJØVIK,17,39,0,0,GRØNVOLD,1,1935.4,5,Areal hentet fra eiendomsbase,Y,Annet som ikke er næring,True,,,,,0,0,19530824.0,1953.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,585494.44,6741810.74
500007,48540641,34,INNLANDET,3407,GJØVIK,17,40,0,0,GRØNVOLD II,1,19411.7,5,Areal hentet fra eiendomsbase,,,True,,,,,0,0,19531105.0,1953.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,585422.7,6742190.38
500008,48540642,5,OPPLAND,502,GJØVIK,17,41,0,0,FURULI,1,0.0,5,Areal hentet fra eiendomsbase,,,True,,,,,0,0,19540115.0,1954.0,1,BEST. GRUNNEIENDOM,,,0,0,,,,
500009,48540643,34,INNLANDET,3407,GJØVIK,17,42,0,0,HOLMBO,1,1419.7,5,Areal hentet fra eiendomsbase,Y,Annet som ikke er næring,True,,,,,0,0,19540302.0,1954.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,585533.71,6741923.12
