,EIENDOM_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,BRUKSNAVN,ANTALL_TEIGER,AREAL,AREALKILDE_NR,AREALKILDE_NAVN,NÆRINGS_KODE,NÆRINGS_KODE_NAVN,TINGLYST,OMSETNINGSDATO,KJOPESUM,OMSETNINGSTYPE_KODE,OMSETNINGSTYPE_NAVN,SAMEIE_TELLER,SAMEIE_NEVNER,ETABLERT_DATO,ETABLERT_AAR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,BYGNING_PAA_EIENDOM,BYGNING_PAA_EIENDOM_NAVN,ANTALL_BYGNINGER,ANTALL_ADRESSER,LKOORD_SYS_NR,LKOORD_SYS_NAVN,LKOOELOKX,LKOOELOKY
690000,62600123,30,VIKEN,3025,ASKER,40,604,0,8,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,138,19690326.0,1969.0,0,UKJENT,,,1,0,,,,
690001,62600122,30,VIKEN,3025,ASKER,40,604,0,7,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,138,19690326.0,1969.0,0,UKJENT,,,1,0,,,,
690002,62600121,30,VIKEN,3025,ASKER,40,604,0,6,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,138,19690326.0,1969.0,0,UKJENT,,,1,0,,,,
690003,62600120,30,VIKEN,3025,ASKER,40,604,0,5,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,138,19690326.0,1969.0,0,UKJENT,,,1,0,,,,
690004,62600127,30,VIKEN,3025,ASKER,40,604,0,12,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,138,19690326.0,1969.0,0,UKJENT,,,1,0,,,,
690005,62600126,30,VIKEN,3025,ASKER,40,604,0,11,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,138,19690326.0,1969.0,0,UKJENT,,,1,0,,,,
690006,62600125,30,VIKEN,3025,ASKER,40,604,0,10,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,138,19690326.0,1969.0,0,UKJENT,,,1,0,,,,
690007,62600124,30,VIKEN,3025,ASKER,40,604,0,9,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,138,19690326.0,1969.0,0,UKJENT,,,1,0,,,,
690008,62600115,30,VIKEN,3025,ASKER,40,604,0,0,,1,91674.1,0,Ikke oppgitt,X,Bolig,True,,,,,0,0,19590822.0,1959.0,1,BEST. GRUNNEIENDOM,,,53,139,22.0,EUREF89 UTM Sone 32,584912.22,6638450.12
690009,62600114,2,AKERSHUS,220,ASKER,40,603,0,0,,1,0.0,1,Målebrev,,,True,,,,,0,0,19590706.0,1959.0,1,BEST. GRUNNEIENDOM,,,0,0,,,,
690010,62600113,30,VIKEN,3025,ASKER,40,602,0,0,,1,579.9,9,Annen arealkilde,Y,Annet som ikke er næring,True,,,,,0,0,19590509.0,1959.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,585113.88,6636648.69
690011,62600112,30,VIKEN,3025,ASKER,40,601,0,0,,1,1521.8,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19581216.0,1958.0,1,BEST. GRUNNEIENDOM,,,2,2,22.0,EUREF89 UTM Sone 32,584402.39,6638416.19
690012,62600119,30,VIKEN,3025,ASKER,40,604,0,4,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,138,19690326.0,1969.0,0,UKJENT,,,1,0,,,,
690013,62600118,30,VIKEN,3025,ASKER,40,604,0,3,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,138,19690326.0,1969.0,0,UKJENT,,,1,0,,,,
690014,62600117,30,VIKEN,3025,ASKER,40,604,0,2,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,138,19690326.0,1969.0,0,UKJENT,,,2,0,,,,
690015,62600116,30,VIKEN,3025,ASKER,40,604,0,1,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,138,19690326.0,1969.0,0,UKJENT,,,1,0,,,,
690016,62600107,30,VIKEN,3025,ASKER,40,596,0,0,,1,3911.3,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19580530.0,1958.0,1,BEST. GRUNNEIENDOM,,,5,1,22.0,EUREF89 UTM Sone 32,584595.94,6638659.01
690017,62600106,30,VIKEN,3025,ASKER,40,595,0,0,TOMT 39,1,1982.5,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19580520.0,1958.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,584571.0,6638629.0
690018,62600105,30,VIKEN,3025,ASKER,40,594,0,0,,1,1724.8,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19580530.0,1958.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,584548.5,6638600.84
690019,62600104,30,VIKEN,3025,ASKER,40,593,0,0,,1,1822.8,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19580530.0,1958.0,1,BEST. GRUNNEIENDOM,,,5,1,22.0,EUREF89 UTM Sone 32,584507.83,6638578.55
690020,62600111,30,VIKEN,3025,ASKER,40,600,0,0,TOMT 27,1,1222.9,1,Målebrev,X,Bolig,True,,,,,0,0,19581209.0,1958.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,585052.95,6636819.29
690021,62600110,30,VIKEN,3025,ASKER,40,599,0,0,,1,1688.2,9,Annen arealkilde,X,Bolig,True,,,,,0,0,19581111.0,1958.0,1,BEST. GRUNNEIENDOM,,,8,4,22.0,EUREF89 UTM Sone 32,584406.26,6638457.63
690022,62600109,30,VIKEN,3025,ASKER,40,598,0,0,,1,1262.0,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19580530.0,1958.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,584650.81,6638698.54
690023,62600108,30,VIKEN,3025,ASKER,40,597,0,0,,1,2669.7,1,Målebrev,,,True,,,,,0,0,19580530.0,1958.0,1,BEST. GRUNNEIENDOM,,,0,1,22.0,EUREF89 UTM Sone 32,584623.71,6638674.54
690024,62600099,30,VIKEN,3025,ASKER,40,588,0,0,PARSELL 29,1,225.1,1,Målebrev,,,True,,,,,0,0,19580127.0,1958.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,584754.72,6637533.93
690025,62600098,30,VIKEN,3025,ASKER,40,587,0,0,PARSELL 28,1,2215.5,9,Annen arealkilde,X,Bolig,True,,,,,0,0,19580127.0,1958.0,1,BEST. GRUNNEIENDOM,,,5,2,22.0,EUREF89 UTM Sone 32,584736.44,6637576.8
690026,62600097,30,VIKEN,3025,ASKER,40,586,0,0,PARSELL 27,1,1063.0,1,Målebrev,X,Bolig,True,,,,,0,0,19580127.0,1958.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,584732.6,6637643.77
690027,62600096,30,VIKEN,3025,ASKER,40,585,0,0,,3,556.4,1,Målebrev,,,True,,,,,0,0,19580127.0,1958.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,585051.13,6638463.27
690028,62600103,30,VIKEN,3025,ASKER,40,592,0,0,,1,2371.6,1,Målebrev,X,Bolig,True,,,,,0,0,19580513.0,1958.0,1,BEST. GRUNNEIENDOM,,,6,2,22.0,EUREF89 UTM Sone 32,585457.97,6639066.25
690029,62600102,30,VIKEN,3025,ASKER,40,591,0,0,PARSELL A,1,2139.1,9,Annen arealkilde,,,True,,,,,0,0,19580518.0,1958.0,1,BEST. GRUNNEIENDOM,,,4,1,22.0,EUREF89 UTM Sone 32,585418.26,6639041.47
690030,62600101,30,VIKEN,3025,ASKER,40,590,0,0,PARSELL 24,1,199.1,9,Annen arealkilde,,,True,,,,,0,0,19580127.0,1958.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,585172.22,6636830.06
690031,62600100,30,VIKEN,3025,ASKER,40,589,0,0,PARSELL 30,1,1160.7,9,Annen arealkilde,X,Bolig,True,,,,,0,0,19580127.0,1958.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,584718.68,6637489.95
