,EIENDOM_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,BRUKSNAVN,ANTALL_TEIGER,AREAL,AREALKILDE_NR,AREALKILDE_NAVN,NÆRINGS_KODE,NÆRINGS_KODE_NAVN,TINGLYST,OMSETNINGSDATO,KJOPESUM,OMSETNINGSTYPE_KODE,OMSETNINGSTYPE_NAVN,SAMEIE_TELLER,SAMEIE_NEVNER,ETABLERT_DATO,ETABLERT_AAR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,BYGNING_PAA_EIENDOM,BYGNING_PAA_EIENDOM_NAVN,ANTALL_BYGNINGER,ANTALL_ADRESSER,LKOORD_SYS_NR,LKOORD_SYS_NAVN,LKOOELOKX,LKOOELOKY
2610000,231869904,18,NORDLAND,1815,VEGA,38,78,0,0,,1,2433.0,0,Ikke oppgitt,Y,Annet som ikke er næring,True,,,,,0,0,19990709.0,1999.0,1,BEST. GRUNNEIENDOM,,,2,1,23.0,EUREF89 UTM Sone 33,360559.03,7287130.84
2610001,231869905,18,NORDLAND,1815,VEGA,38,118,0,0,,1,1060.3,1,Målebrev,X,Bolig,True,,,,,0,0,19990603.0,1999.0,1,BEST. GRUNNEIENDOM,,,1,1,23.0,EUREF89 UTM Sone 33,360218.2,7287386.7
2610002,231869910,18,NORDLAND,1815,VEGA,15,11,0,0,,1,1139.7,0,Ikke oppgitt,Y,Annet som ikke er næring,True,,,,,0,0,19990421.0,1999.0,1,BEST. GRUNNEIENDOM,,,2,1,23.0,EUREF89 UTM Sone 33,357567.33,7278733.24
2610003,231869911,18,NORDLAND,1815,VEGA,16,41,0,0,,1,1663.2,0,Ikke oppgitt,Y,Annet som ikke er næring,True,,,,,0,0,19990421.0,1999.0,1,BEST. GRUNNEIENDOM,,,1,1,23.0,EUREF89 UTM Sone 33,355520.14,7279295.18
2610004,231869908,18,NORDLAND,1815,VEGA,1,54,0,0,,1,34479.2,9,Annen arealkilde,,,True,,,,,0,0,19990601.0,1999.0,1,BEST. GRUNNEIENDOM,,,1,0,23.0,EUREF89 UTM Sone 33,370353.19,7282858.21
2610005,231869909,18,NORDLAND,1815,VEGA,15,10,0,0,,1,754.3,0,Ikke oppgitt,Y,Annet som ikke er næring,True,,,,,0,0,19990421.0,1999.0,1,BEST. GRUNNEIENDOM,,,1,1,23.0,EUREF89 UTM Sone 33,357536.5,7278701.49
2610006,231869914,18,NORDLAND,1815,VEGA,16,44,0,0,,2,454.1,0,Ikke oppgitt,Y,Annet som ikke er næring,True,,,,,0,0,19990910.0,1999.0,1,BEST. GRUNNEIENDOM,,,1,1,23.0,EUREF89 UTM Sone 33,355733.27,7279457.48
2610007,231869915,18,NORDLAND,1815,VEGA,18,2,1,0,,1,136.0,0,Ikke oppgitt,Y,Annet som ikke er næring,True,,,,,0,0,20000228.0,2000.0,2,BESTÅENDE FESTEGRUNN,,,1,0,23.0,EUREF89 UTM Sone 33,347534.02,7277100.82
2610008,231869912,18,NORDLAND,1815,VEGA,16,42,0,0,,1,130.8,2,Registreringsbrev,A,"Jordbruk, skogbruk og fiske",True,,,,,0,0,19990421.0,1999.0,1,BEST. GRUNNEIENDOM,,,1,0,23.0,EUREF89 UTM Sone 33,355665.73,7278914.23
2610009,231869913,18,NORDLAND,1815,VEGA,16,43,0,0,,1,86.9,2,Registreringsbrev,,,True,,,,,0,0,19990910.0,1999.0,1,BEST. GRUNNEIENDOM,,,0,0,23.0,EUREF89 UTM Sone 33,355658.78,7278897.99
2610010,231869918,18,NORDLAND,1815,VEGA,34,163,0,0,,1,258.3,0,Ikke oppgitt,,,True,,,,,0,0,20000119.0,2000.0,1,BEST. GRUNNEIENDOM,,,0,0,23.0,EUREF89 UTM Sone 33,358304.6,7291069.9
