,EIENDOM_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,BRUKSNAVN,ANTALL_TEIGER,AREAL,AREALKILDE_NR,AREALKILDE_NAVN,NÆRINGS_KODE,NÆRINGS_KODE_NAVN,TINGLYST,OMSETNINGSDATO,KJOPESUM,OMSETNINGSTYPE_KODE,OMSETNINGSTYPE_NAVN,SAMEIE_TELLER,SAMEIE_NEVNER,ETABLERT_DATO,ETABLERT_AAR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,BYGNING_PAA_EIENDOM,BYGNING_PAA_EIENDOM_NAVN,ANTALL_BYGNINGER,ANTALL_ADRESSER,LKOORD_SYS_NR,LKOORD_SYS_NAVN,LKOOELOKX,LKOOELOKY
70000,16038132,46,VESTLAND,4631,ALVER,217,51,0,0,ROMARHEIM,1,294.6,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19850725.0,1985.0,1,BEST. GRUNNEIENDOM,,,1,0,22.0,EUREF89 UTM Sone 32,317034.587256,6737570.995193
70001,16038133,46,VESTLAND,4631,ALVER,217,52,0,0,ROMARHEIM,1,1574.1,1,Målebrev,X,Bolig,True,,,,,0,0,19851118.0,1985.0,1,BEST. GRUNNEIENDOM,,,1,0,22.0,EUREF89 UTM Sone 32,316978.53,6736970.13
70002,16038134,46,VESTLAND,4631,ALVER,217,53,0,0,ROMARHEIM,1,724.0,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19891215.0,1989.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,316462.75,6738303.59
70003,16038135,46,VESTLAND,4631,ALVER,217,55,0,0,ROMARHEIM,1,2056.3,1,Målebrev,X,Bolig,True,,,,,0,0,19910502.0,1991.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,316876.56,6736817.56
70004,16038128,46,VESTLAND,4631,ALVER,217,47,0,0,ROMARHEIM,1,1098.8,9,Annen arealkilde,,,True,,,,,0,0,19820914.0,1982.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,316753.9,6736867.69
70005,16038129,46,VESTLAND,4631,ALVER,217,48,0,0,ROMARHEIM,1,292.0,1,Målebrev,,,True,,,,,0,0,19840209.0,1984.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,316874.94,6736914.71
70006,16038130,12,HORDALAND,1263,LINDÅS,217,49,0,0,ROMARHEIM,1,0.0,1,Målebrev,,,True,,,,,0,0,19850319.0,1985.0,1,BEST. GRUNNEIENDOM,,,0,0,,,,
70007,16038131,46,VESTLAND,4631,ALVER,217,50,0,0,ROMARHEIM,1,8629.4,1,Målebrev,P,Undervisning,True,,,,,0,0,19850319.0,1985.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,316975.27,6737522.72
70008,16038140,12,HORDALAND,1263,LINDÅS,219,1,2,0,VIKE,1,0.0,9,Annen arealkilde,,,True,,,,,0,0,19761026.0,1976.0,2,BESTÅENDE FESTEGRUNN,,,0,0,,,,
70009,16038141,46,VESTLAND,4631,ALVER,219,1,3,0,VIKE,1,1202.8,1,Målebrev,X,Bolig,True,,,,,0,0,19780712.0,1978.0,2,BESTÅENDE FESTEGRUNN,,,3,1,22.0,EUREF89 UTM Sone 32,313183.04,6734035.21
70010,16038142,46,VESTLAND,4631,ALVER,219,1,4,0,VIKE,1,842.0,1,Målebrev,,,True,,,,,0,0,19780712.0,1978.0,2,BESTÅENDE FESTEGRUNN,,,2,1,22.0,EUREF89 UTM Sone 32,313156.39,6734021.39
70011,16038143,12,HORDALAND,1263,LINDÅS,219,1,5,0,VIKE,1,0.0,1,Målebrev,,,True,,,,,0,0,19780712.0,1978.0,2,BESTÅENDE FESTEGRUNN,,,0,0,,,,
70012,16038136,46,VESTLAND,4631,ALVER,218,1,0,0,AURDAL LILLE,7,2880450.7,0,Ikke oppgitt,,,True,,,,,0,0,,,1,BEST. GRUNNEIENDOM,,,23,3,22.0,EUREF89 UTM Sone 32,315300.26,6737682.56
70013,16038137,46,VESTLAND,4631,ALVER,218,2,0,0,AURDAL LILLE,9,3639624.1,1,Målebrev,,,True,,,,,0,0,,,1,BEST. GRUNNEIENDOM,,,19,3,22.0,EUREF89 UTM Sone 32,315632.12,6736085.63
70014,16038138,46,VESTLAND,4631,ALVER,219,1,0,0,VIKE,14,4556640.3,1,Målebrev,,,True,,,,,0,0,,,1,BEST. GRUNNEIENDOM,,,17,2,22.0,EUREF89 UTM Sone 32,313199.638523,6734090.523556
70015,16038139,12,HORDALAND,1263,LINDÅS,219,1,1,0,VIKE,1,0.0,5,Areal hentet fra eiendomsbase,,,True,,,,,0,0,19520315.0,1952.0,2,BESTÅENDE FESTEGRUNN,,,0,0,,,,
70016,16038116,46,VESTLAND,4631,ALVER,217,35,0,0,Høgatun,1,886.1,9,Annen arealkilde,,,True,,,,,0,0,19730726.0,1973.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,316930.19,6736919.59
70017,16038117,46,VESTLAND,4631,ALVER,217,36,0,0,Grupa,1,5923.8,9,Annen arealkilde,,,True,,,,,0,0,19730918.0,1973.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,316769.67,6738345.29
70018,16038118,46,VESTLAND,4631,ALVER,217,37,0,0,Ystrebø,1,1260.5,9,Annen arealkilde,X,Bolig,True,,,,,0,0,19741107.0,1974.0,1,BEST. GRUNNEIENDOM,,,2,2,22.0,EUREF89 UTM Sone 32,316905.66,6736947.18
