,EIENDOM_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,BRUKSNAVN,ANTALL_TEIGER,AREAL,AREALKILDE_NR,AREALKILDE_NAVN,NÆRINGS_KODE,NÆRINGS_KODE_NAVN,TINGLYST,OMSETNINGSDATO,KJOPESUM,OMSETNINGSTYPE_KODE,OMSETNINGSTYPE_NAVN,SAMEIE_TELLER,SAMEIE_NEVNER,ETABLERT_DATO,ETABLERT_AAR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,BYGNING_PAA_EIENDOM,BYGNING_PAA_EIENDOM_NAVN,ANTALL_BYGNINGER,ANTALL_ADRESSER,LKOORD_SYS_NR,LKOORD_SYS_NAVN,LKOOELOKX,LKOOELOKY
3000000,274757858,18,NORDLAND,1836,RØDØY,39,25,0,0,,1,0.0,0,Ikke oppgitt,,,False,,,,,0,0,19830406.0,1983.0,1,BEST. GRUNNEIENDOM,,,0,0,,,,
3000001,274755811,18,NORDLAND,1836,RØDØY,10,18,0,0,,1,236.4,1,Målebrev,,,True,,,,,0,0,19880530.0,1988.0,1,BEST. GRUNNEIENDOM,,,0,1,23.0,EUREF89 UTM Sone 33,421627.67,7373366.18
3000002,274757859,18,NORDLAND,1836,RØDØY,40,1,0,0,KISTEN,4,1939897.3,0,Ikke oppgitt,,,True,,,,,0,0,,,1,BEST. GRUNNEIENDOM,,,0,1,23.0,EUREF89 UTM Sone 33,429286.87,7389895.1
3000003,274755812,18,NORDLAND,1836,RØDØY,10,19,0,0,,1,1380.6,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19880530.0,1988.0,1,BEST. GRUNNEIENDOM,,,1,1,23.0,EUREF89 UTM Sone 33,421600.14,7373522.98
3000004,274757860,18,NORDLAND,1836,RØDØY,40,2,0,0,HAGEN,1,118730.1,0,Ikke oppgitt,,,True,,,,,0,0,19480430.0,1948.0,1,BEST. GRUNNEIENDOM,,,0,0,23.0,EUREF89 UTM Sone 33,429302.39,7390860.94
3000005,274755813,18,NORDLAND,1836,RØDØY,10,20,0,0,,1,1049.4,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19890328.0,1989.0,1,BEST. GRUNNEIENDOM,,,1,1,23.0,EUREF89 UTM Sone 33,421682.94,7373480.62
3000006,274757861,18,NORDLAND,1836,RØDØY,40,3,0,0,HAUGTUSSA,1,891.2,1,Målebrev,,,True,,,,,0,0,19801126.0,1980.0,1,BEST. GRUNNEIENDOM,,,0,1,23.0,EUREF89 UTM Sone 33,429695.87,7390592.75
3000007,274755814,18,NORDLAND,1836,RØDØY,10,21,0,0,,1,727.8,1,Målebrev,,,True,,,,,0,0,19890610.0,1989.0,1,BEST. GRUNNEIENDOM,,,0,1,23.0,EUREF89 UTM Sone 33,421674.15,7373452.87
3000008,274757862,18,NORDLAND,1836,RØDØY,40,4,0,0,,1,12613.5,1,Målebrev,I,Overnattings- og serveringsvirksomhet,True,,,,,0,0,19840601.0,1984.0,1,BEST. GRUNNEIENDOM,,,9,1,23.0,EUREF89 UTM Sone 33,429492.41,7390436.54
3000009,274755815,18,NORDLAND,1836,RØDØY,10,22,0,0,,1,178.6,1,Målebrev,,,True,,,,,0,0,19891218.0,1989.0,1,BEST. GRUNNEIENDOM,,,1,0,23.0,EUREF89 UTM Sone 33,421090.61,7375402.65
