|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
500000|3380 Madsion #14A|105860.0|2010-01-11T00:00:00||row-3qfz-cg4q.n2kd|2009|||Residential||Condo|145000.0|0.730069|90479|Bridgeport
500001|85 North Main St Unit 132|93110.0|2010-01-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.510701, 41.59376]}]|row-5hj5.cuf2-gyzi|2009|||Residential||Condo|135000.0|0.689704|90069|East Hampton
500002|9 Paddock Road|365120.0|2009-12-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.238805, 41.340056]}]|row-s6nu.yzby.syz5|2009|||Residential||Single Family|419000.0|0.871408|90070|East Lyme
500003|1713 Asylum Avenue|213800.0|2009-12-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.732654, 41.778852]}]|row-r8ha-bdby~k422|2009|||Residential||Single Family|250000.0|0.8552|90244|West Hartford
500004|69 Concord St|111930.0|2009-12-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.784494, 41.680167]}]|row-9d83~8qhp-8ge3|2009|||Residential||Single Family|114500.0|0.977555|90223|New Britain
500005|57 Benson Rd|438750.0|2009-12-30T00:00:00||row-5z37-a5na-qr6a|2009|01 - Family||Residential||Single Family|462500.0|0.948649|90086|Ridgefield
500006|82 Spring House Road|825930.0|2010-01-13T00:00:00|[{'type': 'Point', 'coordinates': [-73.276814, 41.172882]}]|row-fuc4~6jxy-zkj4|2009|||Residential||Single Family|1110000.0|0.744081|90198|Fairfield
500007|37 Sunnyside Ave|172700.0|2010-01-13T00:00:00|[{'type': 'Point', 'coordinates': [-73.081655, 41.59402]}]|row-c6fq.x9ia-qthp|2009|||Residential||Three Family|235000.0|0.734894|90077|Watertown
500008|25 F Amato Dr|87170.0|2009-12-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.574286, 41.806373]}]|row-8vty~3vvu-6dhj|2009|||Residential||Condo|102000.0|0.854608|90112|South Windsor
500009|4 Farview Av #1-11|83200.0|2009-12-28T00:00:00|[{'type': 'Point', 'coordinates': [-73.461621, 41.399685]}]|row-ef7b-nva9-p5uw|2009|||Residential|H13017-11|Condo|85000.0|0.978824|90231|Danbury
500010|83 Overbrook Dr|131580.0|2009-12-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.501049, 41.833881]}]|row-3rxh.kaku~d9rx|2009|||Residential||Single Family|235000.0|0.559915|90136|Vernon
500011|88 Westport Dr|185580.0|2009-12-30T00:00:00||row-u9f2-xmyp.gw3d|2009|||Residential||Single Family|210000.0|0.883714|90342|Waterbury
500012|285 Mailands Road|737940.0|2009-12-30T00:00:00|[{'type': 'Point', 'coordinates': [-73.257656, 41.166997]}]|row-82k7-sgu8~ncjk|2009|||Residential||Single Family|850000.0|0.868165|90179|Fairfield
500013|6 Finley St|234710.0|2009-12-30T00:00:00|[{'type': 'Point', 'coordinates': [-73.426834, 41.11376]}]|row-fgav-jve2~re3n|2009|||Residential||Single Family|325000.0|0.722185|90254|Norwalk
500014|20 Dorman St|158410.0|2010-01-05T00:00:00|[{'type': 'Point', 'coordinates': [-72.935993, 41.333416]}]|row-fqnt-92r6.w7b8|2009|01 - Family||Residential||Two Family|115000.0|1.377478|90300|New Haven
500015|114 Lee Avenue|125210.0|2010-01-05T00:00:00|[{'type': 'Point', 'coordinates': [-73.205422, 41.170117]}]|row-jvvu.94xj-uehz|2009|||Residential||Single Family|99000.0|1.264747|90436|Bridgeport
500016|7 Padanaram Rd #E106|110100.0|2010-02-11T00:00:00|[{'type': 'Point', 'coordinates': [-73.459928, 41.414742]}]|row-dj8a~na8t~4np6|2009|||Residential|H10157-106|Condo|123000.0|0.895122|90302|Danbury
500017|983 Farmington Ave|86700.0|2010-02-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.76201, 41.632174]}]|row-555t~x6sy-6bjh|2009|||Commercial|Commercial condo sale||140000.0|0.619286|900087|Berlin
500018|154 Webster St|36350.0|2010-02-11T00:00:00|[{'type': 'Point', 'coordinates': [-73.164323, 41.17362]}]|row-awu3-uqwj-6cm7|2009|25 - Other||Vacant Land|Below market||22000.0|1.652273|90574|Bridgeport
500019|3 Tead Rd|292480.0|2010-01-15T00:00:00|[{'type': 'Point', 'coordinates': [-73.396214, 41.430507]}]|row-5xmk-pyfe~2ku8|2009|08 - Part Interest||Residential|Partial interest|Single Family|159500.0|1.83373|90077|Brookfield
