|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
700000|12 Huckleberry Road|430500.0|2016-05-03T00:00:00||row-3792-qhsq~rteh|2015|||Residential||Single Family|817000.0|0.526928|150084|Redding
700001|17 Old Wood Rd|51200.0|2016-05-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.276189, 41.82143]}]|row-sssq-fqbi.nrqe|2015|||Residential|Jensens mobile home park|Single Family|74000.0|0.691892|15133|Mansfield
700002|54 Settlers Farm Rd|246300.0|2016-05-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.192103, 41.340002]}]|row-jwz3~zshf-ikxr|2015|||Residential||Single Family|361000.0|0.682271|15159|Monroe
700003|138 Foxwood Cl|122680.0|2016-05-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.033524, 41.243552]}]|row-6n56~mdzb-crfh|2015|18 - In Lieu Of Foreclosure||Residential||Condo|150000.0|0.817867|15587|Milford
700004|562 Churchill Dr|97400.0|2016-05-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.715393, 41.678684]}]|row-zhnw-qnus-j9zs|2015|||Residential||Condo|118000.0|0.825424|15261|Newington
700005|59 Meadow Brook Rd|41020.0|2016-05-23T00:00:00||row-h68n-mtz7-qm9d|2015|07 - Change In Property||Residential|Incomplete assessment|Single Family|249000.0|0.164739|15000123|Granby
700006|195 Cedarwood Ln|146540.0|2016-05-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.708334, 41.69193]}]|row-c875-yi2e.abrf|2015|14 - Foreclosure||Residential|Sale of a foreclosed property|Single Family|158200.0|0.926296|15397|Newington
700007|154 Sleepy Hollow Road|669830.0|2016-05-23T00:00:00|[{'type': 'Point', 'coordinates': [-73.493253, 41.176529]}]|row-s8te~ku9w~7hxd|2015|||Residential||Single Family|870000.0|0.76992|150196|New Canaan
700008|81 Greystone Way|608620.0|2016-05-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.715593, 41.351606]}]|row-ss5t-jvbq~rbz6|2015|14 - Foreclosure||Residential|Sale of foreclosed home|Single Family|485799.0|1.252823|1500219|Guilford
700009|34 Park Street|152180.0|2016-05-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.085471, 41.309255]}]|row-g3av-7n6n.hjbh|2015|||Residential||Single Family|263000.0|0.578631|151558|Shelton
700010|117 Bridle Path Lane|748300.0|2016-05-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.514724, 41.145041]}]|row-k3mb-dkje-55ni|2015|08 - Part Interest||Residential|Sale of an undivided or part interest in real property|Single Family|215000.0|3.480465|150179|New Canaan
700011|85 Rose Hill Rd|163000.0|2016-05-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.855224, 41.272264]}]|row-rnhr-iyn3.gaa4|2015|25 - Other||Residential|Short sale|Single Family|173300.0|0.940565|150305|Branford
700012|23 Maple Hill Ave|253290.0|2016-05-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.745102, 41.695]}]|row-nkmc-xd5s.jmar|2015|||Residential||Single Family|253290.0|1.0|15393|Newington
700013|2 River Rd|337600.0|2016-05-05T00:00:00|[{'type': 'Point', 'coordinates': [-72.833255, 41.467532]}]|row-2una~ktyq-yu3n|2015|||Commercial|||600000.0|0.562667|150377|Wallingford
700014|26 Stafford Rd|110000.0|2016-05-05T00:00:00|[{'type': 'Point', 'coordinates': [-72.246643, 41.729849]}]|row-itcu.n7ni-zyky|2015|||Residential||Single Family|155000.0|0.709677|15135|Mansfield
700015|207 Grove St|127820.0|2016-05-09T00:00:00|[{'type': 'Point', 'coordinates': [-72.934028, 41.681657]}]|row-x2e8-rcz9-jqpx|2015|||Residential||Single Family|165000.0|0.774667|150450|Bristol
700016|12 Lakeview Drive|400120.0|2016-05-09T00:00:00|[{'type': 'Point', 'coordinates': [-72.771112, 41.801494]}]|row-62j6-qbdq-nksr|2015|||Residential||Single Family|564500.0|0.708804|150537|West Hartford
700017|26 Prospect St Unit E/3|132090.0|2016-05-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.422217, 41.115257]}]|row-pzc3-rhwu-m25k|2015|||Residential||Condo|224000.0|0.589688|151125|Norwalk
700018|488 Perkins Ave #4-2|34070.0|2016-05-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.041579, 41.585763]}]|row-t5mn.i4bp~rnhd|2015|||Residential||Condo|46700.0|0.72955|150920|Waterbury
700019|90 E Heritage Village|58490.0|2016-05-17T00:00:00||row-v8dh-mxq2.7vhs|2015|||Residential||Condo|65500.0|0.892977|150297|Southbury
700020|8 Skip Lane|171570.0|2016-05-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.927064, 41.736813]}]|row-fegb-5cqz.25bt|2015|||Residential||Single Family|261200.0|0.656853|15097|Burlington
700021|43 Sail Harbor|1024500.0|2016-05-16T00:00:00||row-gyx7-niwm~bjkd|2015|||Residential||Single Family|2050000.0|0.499756|150154|New Fairfield
700022|137 Northside Dr|89150.0|2016-05-13T00:00:00|[{'type': 'Point', 'coordinates': [-73.112684, 41.822576]}]|row-9pdf.j7r4-w2rd|2015|||Residential||Single Family|122000.0|0.730738|150386|Torrington
700023|63 Smith St|77880.0|2016-05-13T00:00:00|[{'type': 'Point', 'coordinates': [-73.13639, 41.805561]}]|row-eh38~2tiv.754c|2015|||Residential||Single Family|110000.0|0.708|150385|Torrington
700024|13 Colonial Village Unit B7|123270.0|2016-05-10T00:00:00|[{'type': 'Point', 'coordinates': [-73.096743, 41.310432]}]|row-dhbz-vmrd~tw4y|2015|||Residential|Colonial village condo|Condo|179000.0|0.688659|151561|Shelton
700025|68 King St|161500.0|2016-05-10T00:00:00|[{'type': 'Point', 'coordinates': [-73.514694, 41.433463]}]|row-fim9~d24t.28p8|2015|||Residential|C07035|Single Family|202500.0|0.797531|150718|Danbury
700026|29 Crabapple Road|181720.0|2016-06-13T00:00:00|[{'type': 'Point', 'coordinates': [-72.755856, 41.78842]}]|row-7mmc-pvtp-9eu7|2015|||Residential||Single Family|300000.0|0.605733|150651|West Hartford
700027|427 Boswell Ave|112700.0|2016-06-13T00:00:00|[{'type': 'Point', 'coordinates': [-72.058045, 41.537136]}]|row-ap32~bpr5-emxj|2015|||Residential||Single Family|147500.0|0.764068|150557|Norwich
700028|541 Spring St|428600.0|2016-06-13T00:00:00|[{'type': 'Point', 'coordinates': [-72.667092, 41.932296]}]|row-8ypp.brwq-ii4e|2015|01 - Family||Commercial|.||110000.0|3.896364|150163|Windsor Locks
700029|15 Cook Dr|103500.0|2016-05-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.444874, 41.786938]}]|row-2y67~ph4p-disa|2015|14 - Foreclosure||Residential|Per mls for sale by bank as of 12/2016|Single Family|103502.0|0.999981|150038|Bolton
700030|14 Garry Dr|88830.0|2016-05-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.813442, 41.662764]}]|row-6tnz-m3kb.79sp|2015|||Residential||Single Family|153000.0|0.580588|150560|New Britain
