|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
690000|79 Ringgold Street|159950.0|2016-07-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.718976, 41.754278]}]|row-d4tb~u27v.3kks|2015|||Residential||Single Family|250000.0|0.6398|150853|West Hartford
690001|30 Horseshoe Ridge Road|351274.0|2016-07-25T00:00:00||row-hjni-9jxs-jbfd|2015|||Residential||Single Family|465000.0|0.755428|15343|Newtown
690002|19 Breezy Knoll|240400.0|2016-07-25T00:00:00||row-hsnk.j8ee-bthw|2015|||Residential||Single Family|314500.0|0.764388|15253|Watertown
690003|8 Towne House Ln|84100.0|2016-07-28T00:00:00||row-dmf8~abtp~dd67|2015|14 - Foreclosure||Residential|Bank sale|Condo|87400.0|0.962243|150329|Wethersfield
690004|750 Babcock Hill Rd|140400.0|2016-07-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.280497, 41.728505]}]|row-yc5h-zcmk-c7sk|2015|||Residential||Single Family|215500.0|0.651508|150186|Coventry
690005|265 Gracey Road|233420.0|2016-08-02T00:00:00||row-jgzm-p2tf-4jqa|2015|||Residential||Single Family|535000.0|0.436299|150156|Canton
690006|33 Beelzebub Rd|119300.0|2016-08-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.531411, 41.838504]}]|row-35gj~hqix-squu|2015|14 - Foreclosure||Residential||Single Family|158000.0|0.755063|150411|South Windsor
690007|10 Summerwood Ridge|344500.0|2016-08-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.359938, 41.833782]}]|row-xit3~25cy.znki|2015|||Residential||Single Family|470000.0|0.732979|150166|Tolland
690008|146 Arlington St|87780.0|2016-07-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.939408, 41.69267]}]|row-jzju~c3dt-ukhm|2015|||Residential||Single Family|150000.0|0.5852|150695|Bristol
690009|157 Wooster St|117460.0|2016-07-29T00:00:00|[{'type': 'Point', 'coordinates': [-73.104443, 41.317507]}]|row-7c7t.phjv-y429|2015|||Residential||Single Family|150000.0|0.783067|151755|Shelton
690010|5 Applewood Road|333680.0|2016-07-29T00:00:00||row-i2nc.gw3r-gdcs|2015|||Residential||Single Family|444000.0|0.751532|150228|Cromwell
690011|Muller Ave|126670.0|2016-08-09T00:00:00||row-htgw~sta8-8h9y|2015|24 - Plottage||Vacant Land|Will be combining w/193/126||175000.0|0.723829|150139|Westbrook
690012|41 Lee Ave|157900.0|2016-08-09T00:00:00|[{'type': 'Point', 'coordinates': [-72.820211, 41.46054]}]|row-hk5m-4m7z-6vyd|2015|||Residential||Single Family|247500.0|0.63798|150648|Wallingford
690013|5 Mountain View Ave|488740.0|2016-08-09T00:00:00|[{'type': 'Point', 'coordinates': [-73.497045, 41.290847]}]|row-qw3b-ayp2-g8cf|2015|||Residential||Single Family|650000.0|0.751908|15380|Ridgefield
690014|32 Stacy Dr|164920.0|2016-07-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.675825, 41.897745]}]|row-jzyq~6urh-htev|2015|||Residential||Single Family|244900.0|0.673418|150416|Windsor
690015|97 Brookview Ave|151200.0|2016-07-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.847997, 41.476648]}]|row-7fr8.x835.iv5n|2015|||Residential||Single Family|211000.0|0.716588|150621|Wallingford
690016|6 Strawberry Hill Rd|210700.0|2016-08-03T00:00:00||row-bgq5.2edf.5gim|2015|||Residential|D08066|Single Family|343250.0|0.613838|151006|Danbury
690017|1561 Quinnipiac Av|161490.0|2016-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.869026, 41.328904]}]|row-rnrw.neej~4xvj|2015|||Residential||Single Family|220000.0|0.734045|150796|New Haven
690018|0 Sand Rd|50300.0|2016-08-18T00:00:00||row-zcsp~a2rt.zmg6|2015|01 - Family||Vacant Land|Sold to son for taxes owed||8306.0|6.055863|150032|Canaan
690019|240 Pleasant Vly Rd|134100.0|2016-08-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.610911, 41.819961]}]|row-khf9~ac4b.xqmn|2015|||Residential||Single Family|170000.0|0.788824|150438|South Windsor
690020|158 Lake Street|130400.0|2016-07-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.476814, 41.788376]}]|row-jsj2~v8uv-m6xw|2015|||Residential||Single Family|189500.0|0.688127|150765|Manchester
690021|2115 Main St|157300.0|2016-07-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.323886, 41.783917]}]|row-5pbz-m6m3~4bn4|2015|||Residential||Single Family|255500.0|0.615656|150188|Coventry
690022|41 Copper Square Drive|95550.0|2016-08-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.386228, 41.415583]}]|row-bc2q.wtuc~ui9n|2015|07 - Change In Property||Residential||Condo|356654.0|0.267907|150290|Bethel
690023|752 Town Hill Road|561400.0|2016-08-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.008205, 41.844907]}]|row-qj8d-qc45-ky94|2015|08 - Part Interest||Residential||Single Family|3125.0|179.648|15111|New Hartford
690024|28 Hunt St|599940.0|2016-08-08T00:00:00|[{'type': 'Point', 'coordinates': [-73.443095, 41.074282]}]|row-97aa-gxnw-iwj2|2015|||Residential||Single Family|745000.0|0.805289|151351|Norwalk
690025|218 Macauley Ave|49070.0|2016-08-08T00:00:00||row-yr7n~hkpy~ne6v|2015|25 - Other||Residential|Private sale|Single Family|45000.0|1.090444|151291|Waterbury
690026|20 Evergreen Rd|41670.0|2016-08-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.099635, 41.873835]}]|row-4nv6.isgu-pbdn|2015|||Residential||Condo|55000.0|0.757636|150577|Torrington
690027|403 Abbe Rd Ext|190000.0|2016-08-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.540863, 41.84906]}]|row-bhzv~k3dv-gvuc|2015|||Residential||Single Family|292000.0|0.650685|150403|South Windsor
690028|143 Farms Village Road|215670.0|2016-08-01T00:00:00||row-uvaq.uz8u~8a2a|2015|||Residential||Single Family|315000.0|0.684667|150297|Rocky Hill
690029|26A Orchard St|52980.0|2016-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.458217, 41.867054]}]|row-izzv-yk6s.548w|2015|||Residential||Condo|83000.0|0.638313|150408|Vernon
690030|5 Burton Ave|73200.0|2016-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.048108, 41.532731]}]|row-zpkv-wmk3.6ftw|2015|14 - Foreclosure||Residential||Single Family|63100.0|1.160063|150661|Norwich
690031|31 Colonial Heights|246470.0|2016-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.818593, 41.358606]}]|row-nzk5-uv9u-k6wc|2015|||Residential||Single Family|309000.0|0.797638|1500394|East Haven
690032|121 Berlin Road|2477240.0|2016-08-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.705917, 41.60467]}]|row-emxt-i277~dj97|2015|||Commercial|||2700000.0|0.917496|150235|Cromwell
690033|23 Senator Drive|288000.0|2016-08-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.662478, 41.6184]}]|row-ucdc.2mgr-v9nq|2015|||Residential||Single Family|466000.0|0.618026|150234|Cromwell
690034|243 Mattabasset|90860.0|2016-08-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.760421, 41.544556]}]|row-etwu-myxk-ptj7|2015|||Residential||Single Family|120000.0|0.757167|150751|Meriden
690035|30 Sturbridge Lane|346090.0|2016-08-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.860183, 41.762867]}]|row-zd9k.ffr8-y4yn|2015|||Residential||Single Family|562500.0|0.615271|150295|Avon
690036|60 Palisade Ter|385900.0|2016-08-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.603357, 41.673825]}]|row-x7j4-sr38~fe83|2015|||Residential||Single Family|578000.0|0.667647|150562|Glastonbury
690037|157 Broad St|184900.0|2016-08-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.652568, 41.708401]}]|row-69h3-z5v6-25g3|2015|10 - A Will||Residential|Estate sale|Single Family|230000.0|0.803913|150379|Wethersfield
690038|1571 Hartford Tpke|159880.0|2016-08-08T00:00:00||row-jb5f~xdme~4kdy|2015|14 - Foreclosure||Residential||Single Family|141225.0|1.132094|15334|North Haven
690039|353 N Maple St|90820.0|2016-08-08T00:00:00||row-kwt7-h9zf-4fzt|2015|||Residential||Single Family|113500.0|0.800176|150586|Enfield
690040|65 A Heritage Village|48960.0|2016-08-08T00:00:00|[{'type': 'Point', 'coordinates': [-73.234618, 41.494295]}]|row-c54b~v5iu-jptg|2015|||Residential||Condo|60000.0|0.816|150456|Southbury
690041|212 Popes Island Rd|192700.0|2016-08-02T00:00:00||row-garb~i33x.aunh|2015|||Residential||Condo|295000.0|0.65322|15773|Milford
690042|21 Whiffle Tree Rd|243900.0|2016-08-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.850035, 41.474035]}]|row-6wd2.vspb-6gz5|2015|||Residential||Single Family|389000.0|0.626992|150624|Wallingford
690043|21 Hatch St|117600.0|2016-08-02T00:00:00||row-qeq9-e8yy~p9ms|2015|||Residential||Single Family|205000.0|0.573659|150307|Stonington
690044|30 Washington St|116200.0|2016-08-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.829531, 41.45448]}]|row-rp6r-h9tf.7dux|2015|14 - Foreclosure||Residential||Single Family|182000.0|0.638462|150638|Wallingford
690045|11 Huckleberry Dr South|355560.0|2016-08-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.454817, 41.121261]}]|row-77xn~7c2p.icn8|2015|||Residential||Single Family|490000.0|0.725633|151334|Norwalk
690046|23 Hubbard St|150550.0|2016-08-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.650536, 41.553385]}]|row-eg55-3cwf-v76y|2015|25 - Other||Residential|Sale not subject to market|Three Family|160000.0|0.940937|150581|Middletown
690047|29-33 Village Ln|1348800.0|2016-08-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.805149, 41.474731]}]|row-be59-amyp.zswe|2015|||Commercial|||2650000.0|0.508981|150657|Wallingford
690048|246 Catherine Dr|114240.0|2016-08-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.780013, 41.561148]}]|row-za2a-7tas-a5kf|2015|||Residential||Single Family|169000.0|0.675976|150764|Meriden
690049|151 Slocum Rd|163310.0|2016-08-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.388759, 41.6624]}]|row-keah-gdng-4fr2|2015|||Residential||Single Family|228000.0|0.716272|150246|Hebron
690050|12 Martin Ter|125000.0|2016-08-08T00:00:00|[{'type': 'Point', 'coordinates': [-73.054743, 41.333731]}]|row-w34m~aunp-xqr6|2015|||Residential|Executors deed|Single Family|210000.0|0.595238|150752|Ansonia
690051|1 Broad Street #Ph33B|665000.0|2016-08-08T00:00:00|[{'type': 'Point', 'coordinates': [-73.543122, 41.055569]}]|row-fssn.c2pk-2jav|2015|||Residential||Condo|825000.0|0.806061|1501573|Stamford
690052|38 Fairmount St|72440.0|2016-08-15T00:00:00|[{'type': 'Point', 'coordinates': [-73.032646, 41.542538]}]|row-43ec~dqqe~sb8w|2015|25 - Other||Residential|Estate sale|Single Family|50000.0|1.4488|151321|Waterbury
690053|251 N Grand St|179340.0|2016-08-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.697805, 41.997608]}]|row-3hag-afdc~ix2n|2015|||Residential||Single Family|275000.0|0.652145|1500821|Suffield
690054|15 Mariot Cir|170300.0|2016-08-09T00:00:00|[{'type': 'Point', 'coordinates': [-72.826986, 41.430513]}]|row-pdnd.uxuj.uc3r|2015|||Residential||Single Family|265000.0|0.642642|150652|Wallingford
690055|2743 East Main St|90820.0|2016-08-09T00:00:00|[{'type': 'Point', 'coordinates': [-72.992958, 41.542584]}]|row-xj8h-4qz4-fum2|2015|||Residential||Single Family|138000.0|0.658116|151301|Waterbury
690056|169 Woodland Drive|65100.0|2016-08-09T00:00:00||row-exxv~x5qz-k2pn|2015|||Residential||Condo|92000.0|0.707609|150238|Cromwell
690057|104 Woodcutters Dr|296680.0|2016-08-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.971238, 41.45237]}]|row-fbti-t6aj-3y2j|2015|||Residential||Single Family|462500.0|0.64147|150060|Bethany
690058|18 Westminister Ave|234710.0|2016-08-12T00:00:00||row-xe55.hkdt-suz9|2015|||Residential||Single Family|335000.0|0.700627|151791|Shelton
690059|21 Wynwood Dr|94130.0|2016-08-12T00:00:00||row-zv33-c23f.ne6u|2015|||Residential||Condo|129000.0|0.72969|150601|Enfield
690060|135 C Turtle Run|132790.0|2016-08-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.109719, 41.266569]}]|row-kdke-pfyg-92tt|2015|||Residential||Condo|205000.0|0.647756|150923|Stratford
690061|85 Fog Plain Rd|121500.0|2016-08-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.14113, 41.353713]}]|row-8bdd~pdvj~qwee|2015|07 - Change In Property||Residential|U/c flip  c/o 5/26/16|Single Family|216000.0|0.5625|150367|Waterford
690062|1290 Riverside Dr|235300.0|2016-08-22T00:00:00||row-prtt-93gv.2asp|2015|||Residential||Single Family|315000.0|0.746984|150178|Thompson
690063|22-24 Benton St|133000.0|2016-08-22T00:00:00||row-zyks.9tyg-bmsh|2015|||Apartments|||212667.0|0.625391|15715|Hartford
690064|81A Seminole Ln|176750.0|2016-08-22T00:00:00|[{'type': 'Point', 'coordinates': [-73.110023, 41.245902]}]|row-kuav-fbgk.bfim|2015|||Residential||Condo|285000.0|0.620175|150957|Stratford
690065|26 Wood St|153810.0|2016-08-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.175806, 41.331571]}]|row-bf39-aj8t~ygm6|2015|||Residential||Single Family|240000.0|0.640875|150370|Waterford
690066|560 River Rd Unit 10|413210.0|2016-08-15T00:00:00||row-j6hs-yynd-v3i9|2015|||Residential|Shelton cove|Condo|587775.0|0.703007|151798|Shelton
690067|15 Red Tail Court|50890.0|2016-08-15T00:00:00|[{'type': 'Point', 'coordinates': [-73.113283, 41.282371]}]|row-mpya-th9m-78n2|2015|07 - Change In Property||Residential|New construction|Condo|515000.0|0.098816|151803|Shelton
690068|41 Wolfpit Ave Unit 5D|9941120.0|2016-09-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.394198, 41.126298]}]|row-9nkt~86y6~qq4v|2015|08 - Part Interest||Commercial|Dreamy hollow coop||55000.0|180.747636|151486|Norwalk
690069|391 Roses Mill Rd|247510.0|2016-09-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.018352, 41.247523]}]|row-ndyi-n9sk-vwy7|2015|||Residential||Single Family|336000.0|0.736637|150140|Milford
