|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
830000|21 Magnolia Rd|316630.0|2019-07-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.090024, 41.241202]}]|row-pigp~x7jv~2auv|2018|||Residential||Single Family|485000.0|0.6528|181265|Milford
830001|62 Denison Dr|357210.0|2019-07-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.712639, 41.293488]}]|row-cddp-m5pk.a6gt|2018|||Residential||Single Family|532500.0|0.6708|180307|Guilford
830002|160 Pumpkin Delight Rd|161520.0|2019-07-15T00:00:00|[{'type': 'Point', 'coordinates': [-73.078778, 41.201777]}]|row-46ms-giqb~sat2|2018|||Residential||Single Family|236000.0|0.6844|181297|Milford
830003|88 Tatnic Hill Rd|158900.0|2019-07-15T00:00:00|[{'type': 'Point', 'coordinates': [-71.971665, 41.769544]}]|row-rk2n~jerg.47rb|2018|||Residential||Single Family|290900.0|0.5462|180133|Brooklyn
830004|268 Hillside Ave|160720.0|2019-07-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.698289, 41.744561]}]|row-nhbp.4mby-8ga7|2018|||Apartments|||285000.0|0.5639|18792|Hartford
830005|27 Crows Nest La #10A|108800.0|2019-07-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.419432, 41.393307]}]|row-536y-2zjh~avni|2018|||Residential|L15008-95|Condo|180000.0|0.6044|180942|Danbury
830006|8 North Potvin Ave|91530.0|2019-07-01T00:00:00||row-w59d~qfyp-gt5z|2018|||Residential||Single Family|170250.0|0.5376|18219|Plainfield
830007|90 Andover Rd|200550.0|2019-07-09T00:00:00|[{'type': 'Point', 'coordinates': [-72.933374, 41.42467]}]|row-xvxk~k9p7~vfbu|2018|||Residential||Single Family|318000.0|0.6306|180706|Hamden
830008|2 Apple Hill Rd|179340.0|2019-07-09T00:00:00||row-86qs-p4cw.i6ye|2018|14 - Foreclosure||Residential|Fka 1885 meriden rd: foreclosure sale: used as 2-3 units prior to foreclosure:town has as single fam|Single Family|125000.0|1.4347|1800223|Wolcott
830009|1266 Boston Post Rd|353470.0|2019-07-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.446309, 41.284861]}]|row-5ezw.ppbb~8b7u|2018|||Commercial|2 bldgs on 1 pc of land apts&office||728500.0|0.485202|180122|Westbrook
830010|146 Alexander Ave|109020.0|2019-07-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.21432, 41.199289]}]|row-cpir-dufw~aavz|2018|07 - Change In Property|Completely renovated per mls with finished basement|Residential||Single Family|275000.0|0.396436|181515|Bridgeport
830011|96 Oakleaf Dr|72240.0|2019-07-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.062768, 41.537873]}]|row-ut6x-vphk.a8kk|2018|07 - Change In Property|Assessment increased substantially after sale|Residential||Single Family|185400.0|0.389644|182006|Waterbury
830012|35 Butler Ave|237490.0|2019-07-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.21066, 41.170564]}]|row-98n7-2nxu.c2da|2018|||Apartments|||270000.0|0.879593|181623|Bridgeport
830013|26 Isaiah Smith La No|232130.0|2019-07-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.181228, 41.697134]}]|row-qhtp-pkxd~w5um|2018|||Residential||Single Family|402000.0|0.5774|180035|Morris
830014|108 Sterling Vlg|89180.0|2019-07-01T00:00:00||row-hcus-wajq.i2sq|2018|||Residential||Condo|135000.0|0.6605|180690|Meriden
830015|27B Brewster Rd|53000.0|2019-07-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.613211, 41.722857]}]|row-ephr-6ghq~mrs4|2018|||Residential||Condo|75900.0|0.6982|180540|Glastonbury
830016|287 Allison Dr|128310.0|2019-07-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.083852, 41.826936]}]|row-dgi6~gp7y~7f2j|2018|||Residential||Single Family|229250.0|0.5596|180615|Torrington
830017|110 Grove St|220600.0|2019-07-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.529216, 41.271175]}]|row-k642-unqx.aahu|2018|||Residential||Single Family|325000.0|0.6787|180220|Clinton
830018|131 Elliott Rd|107780.0|2019-07-01T00:00:00|[{'type': 'Point', 'coordinates': [-71.988383, 41.809887]}]|row-prkv~dzxk.uedd|2018|||Residential||Single Family|233500.0|0.4615|180125|Brooklyn
830019|494 Newfield Rd|114810.0|2019-07-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.120034, 41.828404]}]|row-bf5w.tyym-4zr2|2018|25 - Other||Residential|Deed/sale conveys two properties|Single Family|210000.0|0.5467|180629|Torrington
830020|8 Sunnyside Lane|842000.0|2019-07-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.333731, 41.180376]}]|row-aryi-hh97-4m3t|2018||Good sale per mls|Residential||Single Family|825500.0|1.019988|180348|Westport
