|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
640000|3 Ashwood Circle|247520.0|2015-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.093817, 41.267327]}]|row-7mjc-s2ju.k47z|2014|||Residential|Crescent village condo|Condo|373000.0|0.663592|141088|Shelton
640001|13 Greystone|171920.0|2015-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.117905, 41.308376]}]|row-vtgc~2hqy.68uz|2014|||Residential|Greystone condo|Condo|305500.0|0.56275|141080|Shelton
640002|15 Arrowhead Circle|144020.0|2015-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.743537, 41.697184]}]|row-h3k9.df5g-qym6|2014|||Residential||Single Family|200000.0|0.7201|14416|Newington
640003|1 Sioux Lane|155190.0|2015-08-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.733695, 41.786094]}]|row-f7h2-ix6b-s4cc|2014|||Residential||Single Family|235000.0|0.660383|140852|West Hartford
640004|585 Brewster Street|209920.0|2015-08-11T00:00:00|[{'type': 'Point', 'coordinates': [-73.225902, 41.157048]}]|row-v72p-x8j4~hre5|2014|||Residential||Three Family|289000.0|0.726367|141453|Bridgeport
640005|277 Summerfield Avenue|106350.0|2015-08-11T00:00:00|[{'type': 'Point', 'coordinates': [-73.161856, 41.19139]}]|row-rr4r-a76y-2msi|2014|15 - Government Agency||Residential||Single Family|70000.0|1.519286|141456|Bridgeport
640006|11 Woodland Trail|405510.0|2015-07-31T00:00:00|[{'type': 'Point', 'coordinates': [-72.496662, 41.874501]}]|row-a4rv-btv5-mik3|2014|||Residential||Single Family|552500.0|0.733955|140187|Ellington
640007|23 Stagecoach Rd|234460.0|2015-07-31T00:00:00|[{'type': 'Point', 'coordinates': [-73.229964, 41.55843]}]|row-7v5n.zxw8-5cj5|2014|||Residential||Single Family|380000.0|0.617|140163|Woodbury
640008|342 Alma Drive|319760.0|2015-07-31T00:00:00|[{'type': 'Point', 'coordinates': [-73.270684, 41.166286]}]|row-w85f-knsn~mc6a|2014|||Residential||Single Family|465000.0|0.687656|140778|Fairfield
640009|81 Wolfpit Ave Unit C-6|212780.0|2015-07-31T00:00:00|[{'type': 'Point', 'coordinates': [-73.391199, 41.129199]}]|row-hn4i-rr5v-8zej|2014|||Residential||Condo|315000.0|0.675492|141226|Norwalk
640010|2550 Bronson Road|2991520.0|2015-07-31T00:00:00|[{'type': 'Point', 'coordinates': [-73.290867, 41.16683]}]|row-j693.qeci.zj8a|2014|24 - Plottage||Vacant Land|||3648000.0|0.820044|140804|Fairfield
640011|94 Claudia Dr|202200.0|2015-07-31T00:00:00||row-m7hh~cz5c-z7kr|2014|||Residential||Single Family|261400.0|0.773527|140607|Southington
640012|4 High Meadow Court|190260.0|2015-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.6192, 41.586121]}]|row-uqu6.fcrz.xe6r|2014|||Residential|244948|Condo|320000.0|0.594562|140134|Portland
640013|92 Cider Brook Dr|193900.0|2015-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.700067, 41.691332]}]|row-z67e~ecdh-gca3|2014|||Residential||Single Family|267500.0|0.72486|140382|Wethersfield
640014|186 Gwen Rd|121480.0|2015-08-03T00:00:00||row-mycr.jtrv-hjgs|2014|||Residential||Single Family|169000.0|0.718817|140613|Southington
640015|199 B Heritage Village|51550.0|2015-08-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.233703, 41.48612]}]|row-qad2-qsqy-nydj|2014|||Residential||Condo|115000.0|0.448261|140367|Southbury
640016|6 Buttonwood Drive|222610.0|2015-08-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.809619, 41.892654]}]|row-p8uc-rcpd.ppwk|2014|||Residential||Single Family|390000.0|0.570795|140311|Simsbury
