|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
540000|309 Webbs Hill Road|622760.0|2010-10-18T00:00:00|[{'type': 'Point', 'coordinates': [-73.569484, 41.114115]}]|row-quwx.ashi-ew8k|2010|||Residential||Single Family|790000.0|0.788304|100055|Stamford
540001|50 Dibble Hollow|123600.0|2010-10-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.634291, 41.915966]}]|row-wp6v-gvv9.qkz6|2010|||Residential||Condo|191000.0|0.64712|10005|Windsor Locks
540002|36 Bonnie Drive|236930.0|2010-11-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.812105, 41.704879]}]|row-9i2d.ra3e~ufyi|2010|||Residential||Single Family|327000.0|0.724557|100035|Farmington
540003|5 Abbott St #2|120700.0|2010-11-08T00:00:00|[{'type': 'Point', 'coordinates': [-73.476188, 41.394055]}]|row-wd5k~wuvk-k2a2|2010|||Residential|G14390-2|Condo|155000.0|0.77871|100097|Danbury
540004|26 Mountain Rd|233200.0|2010-10-25T00:00:00|[{'type': 'Point', 'coordinates': [-73.43882, 41.374899]}]|row-65vh.pyhg.2cyb|2010|||Residential|J17055|Single Family|300000.0|0.777333|100049|Danbury
540005|79 Albion St|94840.0|2010-10-25T00:00:00|[{'type': 'Point', 'coordinates': [-73.013548, 41.547988]}]|row-5ppc.5kjd-4wuj|2010|14 - Foreclosure||Residential||Single Family|40000.0|2.371|100076|Waterbury
540006|16 Wintonbury Dr|240120.0|2010-10-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.870785, 41.708323]}]|row-c5xp-j9zg-3sxq|2010|||Residential||Single Family|370000.0|0.648973|100025|Farmington
540007|460 Main St S|174800.0|2010-10-29T00:00:00|[{'type': 'Point', 'coordinates': [-73.194108, 41.614125]}]|row-amzm-beez-wdp2|2010|||Residential||Single Family|230000.0|0.76|100005|Bethlehem
540008|109 Forest Street #3|433670.0|2010-10-21T00:00:00|[{'type': 'Point', 'coordinates': [-73.532892, 41.056529]}]|row-9vb2-eprv.h7bg|2010|||Residential||Condo|560000.0|0.774411|100071|Stamford
540009|91 Clinton St|82420.0|2010-10-21T00:00:00|[{'type': 'Point', 'coordinates': [-73.043342, 41.575495]}]|row-gtj4.3dxw~987e|2010|25 - Other||Residential|Not valid sale per town site|Single Family|50000.0|1.6484|100066|Waterbury
540010|442B Hammerstone Ln|157360.0|2010-11-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.110061, 41.252345]}]|row-vb9i.ia24-fjwz|2010|||Residential||Condo|170000.0|0.925647|100075|Stratford
540011|370 Shelton Avenue|166320.0|2010-11-17T00:00:00||row-j5yu~gf6h.jxp6|2010|14 - Foreclosure||Residential||Two Family|90000.0|1.848|10080|New Haven
540012|5 Oakshade Avenue|656040.0|2010-11-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.508686, 41.079594]}]|row-8f9a-5j9g-xwbr|2010|||Residential||Single Family|965000.0|0.679834|10025|Darien
540013|4 Oak Road|202090.0|2010-10-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.141848, 41.312673]}]|row-b3r7-9mdf.dzbs|2010|25 - Other||Residential|Waiting for verification / short sale per mls|Single Family|180000.0|1.122722|100014|Waterford
540014|127 Wales Road|152700.0|2010-10-27T00:00:00||row-5td8~7kwv-sx8q|2010|||Residential||Single Family|205000.0|0.744878|100003|Andover
540015|20 Findlay Way|592000.0|2010-11-01T00:00:00|[{'type': 'Point', 'coordinates': [-71.925091, 41.350437]}]|row-ybpq.64b7-nasq|2010|||Residential||Single Family|520000.0|1.138462|100023|Stonington
540016|150 Turkey Hills Rd.|188900.0|2010-11-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.753702, 41.950314]}]|row-32by-ecdf-j6ii|2010|||Residential||Single Family|272000.0|0.694485|100010|East Granby
540017|701 Summer Hill Dr|122390.0|2010-10-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.547945, 41.83461]}]|row-nzda-v32a~zug9|2010|||Residential||Condo|139000.0|0.880504|10024|South Windsor
540018|64 Greenfield Dr|178320.0|2010-10-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.560477, 41.858124]}]|row-ghwx~mft7-mykg|2010|||Residential||Single Family|267000.0|0.667865|10023|South Windsor
540019|183 Livingston Place Unit 18|77320.0|2010-10-28T00:00:00|[{'type': 'Point', 'coordinates': [-73.179307, 41.207805]}]|row-a3vh-zhwz.6frz|2010|14 - Foreclosure||Residential|Foreclosure|Condo|25500.0|3.032157|10101|Bridgeport
540020|366 Kennedy Rd|151200.0|2010-11-05T00:00:00|[{'type': 'Point', 'coordinates': [-72.642957, 41.871879]}]|row-jk7j.482w~u5jw|2010|||Residential||Single Family|210000.0|0.72|100032|Windsor
540021|36 College St|142870.0|2010-11-05T00:00:00|[{'type': 'Point', 'coordinates': [-72.600672, 42.001442]}]|row-wspv.sur6-a947|2010|14 - Foreclosure||Residential||Three Family|55000.0|2.597636|100042|Enfield
540022|41 Greenleaf Ave|96530.0|2010-11-10T00:00:00|[{'type': 'Point', 'coordinates': [-73.002106, 41.546161]}]|row-zi4g.7ue7-kxuy|2010|14 - Foreclosure||Residential||Single Family|85000.0|1.135647|100132|Waterbury
540023|4B Barrington Dr|138800.0|2010-11-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.697945, 41.695518]}]|row-cg8q.mqba-myct|2010|||Residential||Condo|180000.0|0.771111|100367|Wethersfield
540024|87 & 87R Roanoak Ave|127630.0|2010-11-10T00:00:00||row-pddi-2tmw~7yub|2010|16 - Charitable Group||Vacant Land|||200500.0|0.636559|100020|Windham
540025|80 Apple Hill|185920.0|2010-10-29T00:00:00||row-7sir-tfv6-53pe|2010|||Residential||Condo|237000.0|0.784473|100122|Newington
540026|21 Abar Lane|187770.0|2010-10-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.57377, 41.864163]}]|row-xu43-q7c6-aqds|2010|||Residential||Single Family|275000.0|0.6828|10026|South Windsor
540027|65 Edward Ave|161600.0|2010-10-29T00:00:00|[{'type': 'Point', 'coordinates': [-73.108867, 41.596859]}]|row-aq87~8cu2-2uf2|2010|||Residential||Single Family|170000.0|0.950588|10019|Watertown
540028|4 Spy Glass Circle|436310.0|2010-11-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.751215, 41.818246]}]|row-bxxi.r9cc-ai7i|2010|||Residential||Condo|525000.0|0.831067|10042|Bloomfield
540029|64 Brookside Drive|305400.0|2010-11-18T00:00:00|[{'type': 'Point', 'coordinates': [-73.509001, 41.063581]}]|row-8ik7.wjnb-f8bt|2010|||Residential||Single Family|325000.0|0.939692|100149|Stamford
540030|65 Glenbrook Rd #1B|223500.0|2010-12-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.528802, 41.057616]}]|row-3mks.c9mu-w5vf|2010|||Residential||Condo|215000.0|1.039535|100187|Stamford
540031|16 Notch Rd|169800.0|2010-12-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.446756, 41.787022]}]|row-mh3v-6mr8-adke|2010|14 - Foreclosure||Residential|Sale of foreclosed property|Single Family|190000.0|0.893684|100011|Bolton
540032|19 - 23 Caesar Dr|220990.0|2010-12-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.917105, 41.718991]}]|row-fy62-nr8r~e2tm|2010|||Residential||Three Family|266375.0|0.82962|100107|Bristol
540033|97 Fairview Ave|277100.0|2010-11-08T00:00:00|[{'type': 'Point', 'coordinates': [-73.233915, 41.240361]}]|row-dq3v-izyn~ypaj|2010|25 - Other||Residential|Needs total rehab|Single Family|210000.0|1.319524|100029|Trumbull
540034|94 Stone House Rd|187340.0|2010-11-08T00:00:00||row-ggia-mydn.jna9|2010|||Residential||Single Family|256000.0|0.731797|10007|Hebron
540035|25 Anvil Drive|262040.0|2010-11-08T00:00:00||row-uvws-yd6e.7wwb|2010|||Residential||Single Family|420000.0|0.623905|100035|Avon
540036|437 Naubuc Ave|967800.0|2010-11-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.625827, 41.722614]}]|row-5cmy~a7ex.6m9d|2010|06 - Portion Of Property||Commercial|||386150.0|2.50628|10072|Glastonbury
540037|49 Terrace Ave|102900.0|2010-11-16T00:00:00||row-fade~9bjx-39wc|2010|01 - Family||Vacant Land|Family sale||122000.0|0.843443|100033|East Lyme
540038|20 E Pembroke Rd #41|131000.0|2010-11-10T00:00:00||row-ysf7-mssc-ejhu|2010|||Residential|I09028-41|Condo|113000.0|1.159292|100106|Danbury
540039|12 Tara Drive|128650.0|2010-11-10T00:00:00|[{'type': 'Point', 'coordinates': [-73.402604, 41.44722]}]|row-spkc.i4f9.kqhj|2010|||Residential||Condo|150000.0|0.857667|10022|Brookfield
540040|3 Englwood Dr|193800.0|2010-11-22T00:00:00|[{'type': 'Point', 'coordinates': [-72.85521, 41.328512]}]|row-fssp-x5vz-n8qk|2010|||Residential||Single Family|285000.0|0.68|100027|East Haven
540041|3 Pine Glen Road|198170.0|2010-11-22T00:00:00|[{'type': 'Point', 'coordinates': [-72.833905, 41.842776]}]|row-z9hy~3iud-tcyk|2010|||Residential||Single Family|291000.0|0.680997|100042|Simsbury
540042|390 Willow St|129640.0|2010-11-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.04873, 41.568304]}]|row-qzw4-vb7j.kk6n|2010|14 - Foreclosure||Residential||Three Family|25000.0|5.1856|100182|Waterbury
540043|194 Lost District Drive|1755530.0|2010-11-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.544374, 41.179393]}]|row-s789~xffu-m2ap|2010|||Residential||Single Family|1616136.0|1.086251|100037|New Canaan
540044|218 No Shore Rd|79730.0|2010-11-15T00:00:00|[{'type': 'Point', 'coordinates': [-71.902304, 41.86408]}]|row-nnu9~bkep-5x8k|2010|25 - Other||Residential|Sale includes leasehold interest not assessed with structure|Single Family|132500.0|0.601736|100039|Killingly
540045|21 Homestead Hill|304500.0|2010-11-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.373786, 41.839969]}]|row-tben.eju4-bfy4|2010|||Residential||Single Family|425000.0|0.716471|100014|Tolland
540046|15 Brenton Terrace|190190.0|2010-12-01T00:00:00||row-b5qk-qbwi~fsxj|2010|||Residential||Single Family|235000.0|0.809319|10081|Hamden
540047|23 Cambridge Ct|274400.0|2010-12-01T00:00:00||row-2thv-ru52.2sve|2010|07 - Change In Property||Residential|New construction|Single Family|410500.0|0.668453|10033|Colchester
540048|271 Montauk Ave|344600.0|2010-11-19T00:00:00|[{'type': 'Point', 'coordinates': [-71.930004, 41.36351]}]|row-bbsh~wwhg-pk68|2010|13 - Bankrupcy||Residential||Single Family|102200.0|3.37182|100038|Stonington
540049|143 Mill St|198190.0|2010-11-19T00:00:00|[{'type': 'Point', 'coordinates': [-72.85142, 41.318798]}]|row-7gm9.6rvh~4fes|2010|14 - Foreclosure||Residential||Single Family|145838.0|1.358974|100024|East Haven
540050|268 Walnut St|108850.0|2010-12-20T00:00:00|[{'type': 'Point', 'coordinates': [-73.060319, 41.930898]}]|row-56dx-fv93.pkw5|2010|||Residential||Single Family|135400.0|0.803914|10024|Winchester
540051|45 Park Place Circle|224100.0|2010-12-20T00:00:00|[{'type': 'Point', 'coordinates': [-72.734207, 41.73392]}]|row-usq3-2ecp-wq2x|2010|07 - Change In Property||Residential||Condo|430669.0|0.520353|100158|West Hartford
540052|56 Country Club Rd|107520.0|2010-11-17T00:00:00|[{'type': 'Point', 'coordinates': [-72.777991, 41.708194]}]|row-w367-kyxb-2zn5|2010|14 - Foreclosure||Residential|Deed states sale price as $117000|Single Family|121776.0|0.882933|100073|New Britain
540053|76 Bannan Ln|0.0|2010-11-17T00:00:00|[{'type': 'Point', 'coordinates': [-72.75666, 41.590145]}]|row-s4j3.hh9i~5uzr|2010|07 - Change In Property||Residential||Condo|298500.0|0.0|100050|Berlin
540054|19 Streamside Ln|0.0|2010-11-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.767811, 41.6211]}]|row-shjc.sdc8~efmu|2010|07 - Change In Property||Residential||Condo|248000.0|0.0|100055|Berlin
540055|103 Fifth St|162260.0|2010-11-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.916698, 41.674025]}]|row-44wj.782k-2j96|2010|25 - Other||Residential|Motivated seller.|Single Family|256000.0|0.633828|100080|Bristol
540056|8 Bank St|238630.0|2010-11-23T00:00:00||row-79ey.gw6e.qtvz|2010|||Residential||Two Family|280000.0|0.85225|10059|Groton
