|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
110000|Rt 165|211600.0|2002-04-12T00:00:00||row-4kde.9a9t-nm75|2001|||C/I/U|||400000.0|0.529|10042|Preston
110001|39 Oak Rdg Rd|126770.0|2002-04-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.38671, 41.412302]}]|row-38an.ibkp-up3r|2001|||R|||292000.0|0.434144|10240|Bethel
110002|1 Stoneheights Dr|46100.0|2002-04-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.156885, 41.347166]}]|row-2wp9.nbck~8ghd|2001|||R|||100000.0|0.461|10231|Waterford
110003|44 A3 Surrey Dr|35840.0|2002-04-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.738565, 41.717541]}]|row-29xt.7n8j-agay|2001|||R|||63000.0|0.568889|10340|Newington
110004|178 Candlewood Dr|34300.0|2002-04-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.575701, 41.822417]}]|row-k4dq-hem4~pvw4|2001|||R|||57400.0|0.597561|10304|South Windsor
110005|102-104 Clinton Ave|56000.0|2002-04-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.206309, 41.169956]}]|row-xbmp.gefw.dsix|2001|||R|||145000.0|0.386207|11367|Bridgeport
110006|955 Paradise Ave|39480.0|2002-04-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.931528, 41.388457]}]|row-nwfz-6jii-d2c3|2001|||R|||47000.0|0.84|10613|Hamden
110007|30 Breen Ave|98200.0|2002-04-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.275832, 41.288088]}]|row-x6ip~jkff-ubkx|2001|||R|||185000.0|0.530811|10132|Old Lyme
110008|5017 Main St|129200.0|2002-04-22T00:00:00|[{'type': 'Point', 'coordinates': [-73.219257, 41.228277]}]|row-s48x.fzaq~nkb9|2001|||R|||230000.0|0.561739|10274|Trumbull
110009|103 High Top Cir|94850.0|2002-04-22T00:00:00|[{'type': 'Point', 'coordinates': [-72.949278, 41.342124]}]|row-y8de-9aby~jsve|2001|14||R|||131900.0|0.719105|10664|Hamden
110010|90 Pleasant Ave|91700.0|2002-04-22T00:00:00|[{'type': 'Point', 'coordinates': [-72.900624, 41.679917]}]|row-hurm-8is5~qz3s|2001|||R|||134900.0|0.679763|10813|Bristol
110011|121 Seabright Ave|168211.0|2002-04-08T00:00:00|[{'type': 'Point', 'coordinates': [-73.221101, 41.153224]}]|row-gsz8.ju2h.f3jk|2001|||R|||195000.0|0.862621|11396|Bridgeport
110012|4 High Acres Rd|84140.0|2002-04-08T00:00:00||row-pqam.dwsv~9baz|2001|||R|||170000.0|0.494941|10161|Ansonia
110013|15 Main St S|140580.0|2002-04-09T00:00:00|[{'type': 'Point', 'coordinates': [-73.20854, 41.638557]}]|row-i625-23ti-kejj|2001|||C/I/U|||310000.0|0.453484|10034|Bethlehem
110014|75 Chapman St|41220.0|2002-04-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.759951, 41.664888]}]|row-cgjy-xus8~t7w9|2001|8||R|||30750.0|1.340488|10585|New Britain
110015|15 Highland St 313|62820.0|2002-04-12T00:00:00||row-gdkd-99ba~59df|2001|||R|||135000.0|0.465333|10664|West Hartford
110016|39 Knollwood Dr|154840.0|2002-04-09T00:00:00|[{'type': 'Point', 'coordinates': [-73.06502, 41.812218]}]|row-dgxj.mwut-iu6h|2001|||R|||315000.0|0.491556|10092|New Hartford
110017|472 B Commanche Ln|147410.0|2002-04-09T00:00:00|[{'type': 'Point', 'coordinates': [-73.109179, 41.253759]}]|row-ugnn-y8f7.4iuh|2001|||R|||270000.0|0.545963|10846|Stratford
110018|1547 Riverbank Rd|157500.0|2002-04-09T00:00:00|[{'type': 'Point', 'coordinates': [-73.592209, 41.140587]}]|row-teqb.desy-sh52|2001|||V|||335000.0|0.470149|11199|Stamford
110019|8 Cedar Ln|72000.0|2002-05-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.474142, 41.526777]}]|row-gcyr~4n3i-xz7a|2001|||R|||146000.0|0.493151|10194|New Fairfield
110020|560 Silver Sands Rd 2302|0.0|2002-05-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.87854, 41.249]}]|row-fic2~ny6s-gpmr|2001|7||R|||154900.0|0.0|10411|East Haven
110021|107 Camp Ave|509320.0|2002-05-04T00:00:00||row-xu2h-7xkg-u2y5|2001|||R|||725000.0|0.70251|10189|Darien
110022|34 Sherman Ter|121520.0|2002-04-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.854058, 41.350516]}]|row-t89f-vpma-u9j4|2001|||R|||230000.0|0.528348|10198|North Haven
110023|44 St Charles St|86390.0|2002-04-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.723794, 41.75045]}]|row-6g92-54kq-znh5|2001|||R|||169500.0|0.509676|10656|West Hartford
110024|554 Gardner St|35100.0|2002-04-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.499971, 41.746919]}]|row-xq52.fj9v~rzg6|2001|||V|||74000.0|0.474324|10597|Manchester
110025|34 Hawley Rd|211100.0|2002-04-11T00:00:00|[{'type': 'Point', 'coordinates': [-73.433234, 41.428943]}]|row-82u3.33vf~997v|2001|||R|||375000.0|0.562933|10958|Danbury
110026|50 Washington Post|285600.0|2002-04-15T00:00:00|[{'type': 'Point', 'coordinates': [-73.403886, 41.175425]}]|row-qvuz-auhm-6gus|2001|||R|||769000.0|0.371391|10157|Wilton
110027|54 Webster Rdg|110710.0|2002-04-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.73451, 41.629349]}]|row-ic8m.ii35.pynj|2001|||R|||227500.0|0.486637|10231|Berlin
110028|240 Frontage Rd|1050140.0|2002-04-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.973389, 41.268229]}]|row-3uk8.7sjv.nmza|2001|3||C/I/U|||69300.0|15.153535|10559|West Haven
110029|56 Center St|66550.0|2002-04-11T00:00:00|[{'type': 'Point', 'coordinates': [-73.078023, 41.670753]}]|row-43vk-dn46-ki5w|2001|||R|||114000.0|0.583772|10111|Thomaston
110030|646 Branchville Rd|138500.0|2002-04-11T00:00:00|[{'type': 'Point', 'coordinates': [-73.449036, 41.269445]}]|row-6xcq-gx76.ecda|2001|||R|||277500.0|0.499099|10276|Ridgefield
110031|County Line Rd Lt 12|52490.0|2002-04-11T00:00:00||row-ne62.nxaq~cy45|2001|||V|||75000.0|0.699867|10050|Harwinton
110032|7 Rossiter Rd|966010.0|2002-04-22T00:00:00|[{'type': 'Point', 'coordinates': [-73.313625, 41.627578]}]|row-rnrv-szgy-hxs9|2001|8||R|||950000.0|1.016853|10068|Washington
110033|65 D Ambassador Dr|66500.0|2002-04-22T00:00:00|[{'type': 'Point', 'coordinates': [-72.496953, 41.796705]}]|row-ypbg~tti6~uhr7|2001|||R|||129900.0|0.511932|10613|Manchester
110034|123 Hickory Ln|75700.0|2002-04-22T00:00:00|[{'type': 'Point', 'coordinates': [-72.65808, 41.350708]}]|row-w6yd.8z8r.577d|2001|7||R|||489900.0|0.154521|10202|Madison
110035|212 Foster Rd|106250.0|2002-04-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.576846, 41.830597]}]|row-ne4q~h5fs-sfpx|2001|||R|||209000.0|0.508373|10326|South Windsor
110036|64 Debbie Dr|154310.0|2002-04-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.504813, 41.851361]}]|row-khsr-shs5-4977|2001|||R|||305000.0|0.505934|10327|South Windsor
110037|1 Young St|76400.0|2002-04-15T00:00:00||row-4xip~ekfv.e6pp|2001|7||R|||42500.0|1.797647|10196|East Hampton
110038|38 Afton Ter|45130.0|2002-04-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.708017, 41.586202]}]|row-gcsj.u8rt.zwrd|2001|8||R|||19250.0|2.344416|10487|Middletown
110039|5 Woodland St|49540.0|2002-04-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.456988, 41.868578]}]|row-taya~8h8a-584n|2001|||R|||89500.0|0.55352|10294|Vernon
110040|246 Matthew St|214020.0|2002-04-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.95575, 41.514301]}]|row-qg3z.xhev.pzcf|2001|||R|||380000.0|0.563211|10079|Prospect
110041|103 Edge Rd|74480.0|2002-04-10T00:00:00||row-8tp4.2mm6-i64r|2001|||R|||150000.0|0.496533|10227|Watertown
110042|148 Williams St|97650.0|2002-04-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.10524, 41.357926]}]|row-cx44.s6uc-qr9j|2001|1||R|||125000.0|0.7812|10258|New London
