|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
220000|104 Prospect Ave|99330.0|2004-03-26T00:00:00|[{'type': 'Point', 'coordinates': [-73.090584, 41.311221]}]|row-fkju.d6ir.zd65|2003|||R|||187500.0|0.52976|30407|Shelton
220001|71 Greentree Ln|109630.0|2004-03-26T00:00:00|[{'type': 'Point', 'coordinates': [-72.431829, 42.007643]}]|row-y8va-ryu8-3y7x|2003|||R|||278900.0|0.39308|30069|Somers
220002|36 Chestnut St|72840.0|2004-03-26T00:00:00|[{'type': 'Point', 'coordinates': [-71.893551, 41.812836]}]|row-mpzg~vy3m~dvmn|2003|||R|||162000.0|0.44963|30283|Killingly
220003|27 Lake Dr|96180.0|2004-03-26T00:00:00|[{'type': 'Point', 'coordinates': [-72.52223, 42.027866]}]|row-gqu9-ny2a-dr4u|2003|||R|||227000.0|0.4237|30419|Enfield
220004|23 Hillyer Way|309890.0|2004-03-26T00:00:00|[{'type': 'Point', 'coordinates': [-72.826346, 41.932241]}]|row-vft3-k9ii-95bh|2003|||R|||430000.0|0.720674|30119|Granby
220005|30 Hitching Post Ln|221410.0|2004-03-26T00:00:00|[{'type': 'Point', 'coordinates': [-73.055187, 41.229814]}]|row-6h9e-jpay-tasx|2003|||R|||549000.0|0.403297|30564|Milford
220006|29 Farmington Chase|89430.0|2004-03-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.881544, 41.698796]}]|row-5w8g.hd9d-3j2x|2003|||R|||168000.0|0.532321|30303|Farmington
220007|48 Spyglass Cir|98140.0|2004-03-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.052136, 41.365447]}]|row-dhth-5cwk-tqrv|2003|||R|||213000.0|0.460751|30319|Groton
220008|44 Fitzgerald Rd|79610.0|2004-03-24T00:00:00|[{'type': 'Point', 'coordinates': [-71.979417, 41.798777]}]|row-thx7~mdfs~wsbt|2003|||R|||150000.0|0.530733|30318|Brooklyn
220009|67 School St|50540.0|2004-03-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.294498, 41.768542]}]|row-4m2m.f22v~8dtg|2003|||R|||85000.0|0.594588|30159|Coventry
