|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
240000|179 Mark St|82390.0|2003-12-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.898721, 41.689383]}]|row-kchs-ziiq~srwg|2003|||R|||125000.0|0.65912|30262|Bristol
240001|Herindeen Hl|23630.0|2003-11-21T00:00:00||row-6j5u-x7un.2x58|2003|||V|||125000.0|0.18904|30039|Woodstock
240002|22 Mullview Ter|372350.0|2003-11-21T00:00:00||row-7akf-ybr5-uu92|2003|7||R|||739000.0|0.503857|30047|Ridgefield
240003|Tolland Mdws C2|43120.0|2003-11-21T00:00:00||row-ixx2-ascp-tx7e|2003|||R|||91900.0|0.469206|30062|Tolland
240004|147 Under Mtn Rd|106780.0|2003-11-18T00:00:00|[{'type': 'Point', 'coordinates': [-73.443912, 41.285797]}]|row-ib4h-ur5t-rc2b|2003|1||R|||140000.0|0.762714|30025|Redding
240005|40 Laurel Leaf Dr|97020.0|2003-11-18T00:00:00||row-zvcf-x9y4-sfvr|2003|||R|||200000.0|0.4851|30069|Ledyard
240006|775 Wethersfield Ave|8680.0|2003-12-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.67044, 41.734765]}]|row-p43q-b63d~mnes|2003|||R|||28000.0|0.31|30401|Hartford
240007|15 Private Grounds 1|84590.0|2003-12-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.378346, 41.935132]}]|row-pdkm~ufed.n5sj|2003|||R|||167000.0|0.506527|30085|Ellington
240008|47 Jefferson Ave|177900.0|2003-11-26T00:00:00||row-ma4w-gpbp~ch7q|2003|1||R|||220000.0|0.808636|30365|Danbury
240009|82 Kelseytown Rd|95200.0|2003-11-26T00:00:00||row-86r5-4gpk-qjvt|2003|10||R|||225000.0|0.423111|30078|Clinton
240010|18 Valley Vw Dr|216000.0|2003-11-26T00:00:00|[{'type': 'Point', 'coordinates': [-72.751271, 41.486177]}]|row-6zpj-tntj-jkyn|2003|||R|||379000.0|0.569921|30207|Wallingford
240011|83 Taft Pt 5|75530.0|2003-12-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.06891, 41.524151]}]|row-jgwg.7cpr-m74g|2003|||R|||112000.0|0.674375|30467|Waterbury
240012|987 Nichols Ave|99110.0|2003-12-04T00:00:00||row-ibdf~tfwb-q7b7|2003|1||R|||167000.0|0.593473|30254|Stratford
240013|61 Moosehorn Rd|521880.0|2003-12-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.302943, 41.587221]}]|row-ynxy.tqh9-vhmk|2003|6||R|||100000.0|5.2188|30022|Roxbury
240014|1990 Route 198|77360.0|2003-11-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.073686, 42.023311]}]|row-9g5u.56bp-gzac|2003|||R|||149000.0|0.519195|30042|Woodstock
240015|531 Thompson Rd|73200.0|2003-11-24T00:00:00|[{'type': 'Point', 'coordinates': [-71.854733, 41.968949]}]|row-vqn3.rnqq-v3yq|2003|||R|||185000.0|0.395676|30032|Thompson
240016|147 Overshores Dr W|533200.0|2003-11-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.624721, 41.272269]}]|row-z2j3.q8h9-anf9|2003|||R|||600000.0|0.888667|30039|Madison
240017|410 Emmett St Ut 22|60020.0|2003-12-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.907864, 41.662221]}]|row-v78m.qxdq-rg7r|2003|||R|||110700.0|0.542186|30263|Bristol
240018|131 Jobs Hl Rd|99360.0|2003-12-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.475533, 41.92126]}]|row-hark-cu57.yhiw|2003|||R|||236700.0|0.419772|30051|Ellington
240019|22 Lisa Ct 8|20860.0|2003-12-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.026834, 41.595266]}]|row-jkng.xsid-8kq7|2003|||R|||40500.0|0.515062|30277|Waterbury
240020|159 Jenny Clf|188900.0|2003-11-25T00:00:00||row-8j6n-ptga~wu38|2003|||R|||357900.0|0.527801|30222|Manchester
240021|89 Brook St|103570.0|2003-11-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.906342, 41.681098]}]|row-byb7-3thz.crja|2003|25||R|||100200.0|1.033633|30240|Bristol
