|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
370000|525 E Main St Lt 48|21100.0|2005-10-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.767654, 41.298461]}]|row-bkzp.r4tg-n5sb|2005|||R|||27000.0|0.781481|50004|Branford
370001|507 Spring Mdw Rd|67040.0|2005-10-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.570267, 41.809578]}]|row-anmm-f7e8.sce2|2005|||R|||133000.0|0.50406|50005|South Windsor
370002|347 Jefferson Woods|107400.0|2005-10-03T00:00:00||row-7biq.764k.vbib|2005|||R|||180000.0|0.596667|50006|Branford
370003|5 Merritt Pl|248640.0|2005-10-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.421212, 41.092419]}]|row-7n4n-tc5p-h2zm|2005|||R|||420000.0|0.592|50008|Norwalk
370004|202 Grassy Hl Rd|217280.0|2005-10-17T00:00:00|[{'type': 'Point', 'coordinates': [-72.272509, 41.41144]}]|row-wcjw~nk24.mmdy|2005|||R|||750000.0|0.289707|50020|East Lyme
370005|1202 Pinnacle Way|179700.0|2005-10-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.420919, 41.432099]}]|row-srag-xmdy-ptdv|2005|||R|||355000.0|0.506197|50074|Danbury
370006|7 Lantern Ln|939820.0|2005-10-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.49991, 41.077192]}]|row-9wh2-eax4~ddu6|2005|||R|||1760000.0|0.533989|50017|Darien
370007|380 Dogwood Dr|111090.0|2005-10-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.197492, 41.223671]}]|row-at2t~gc69-5hd8|2005|||R|||250000.0|0.44436|50014|Bridgeport
370008|242 Carlton Dr|228140.0|2005-10-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.916472, 41.515516]}]|row-683p.32sn~hcxu|2005|||R|||360000.0|0.633722|50005|Cheshire
370009|315 Olmstead Hl Rd|293860.0|2005-10-03T00:00:00||row-scrx-jzu9.uh89|2005|||R|||515000.0|0.570602|50004|Wilton
370010|38 Maple St|169900.0|2007-10-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.450002, 41.39944]}]|row-8dsn~xh3u.hkng|2006|||Residential||Single Family|320000.0|0.530937|60010|Chester
370011|176 Dayton Rd|101851.0|2007-11-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.184287, 41.216813]}]|row-jdm3-hh3k-jngn|2006|||Residential||Single Family|226500.0|0.449673|60297|Bridgeport
370012|130-132 Edna Ave|163450.0|2007-11-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.181238, 41.207136]}]|row-dhea.hazr~whva|2006|||Residential||Two Family|361000.0|0.45277|60296|Bridgeport
370013|1002 Briar Woods Ln|155100.0|2005-10-05T00:00:00|[{'type': 'Point', 'coordinates': [-73.512886, 41.382038]}]|row-ghnj-s4ex-9tp4|2005|||R|||359900.0|0.430953|50026|Danbury
370014|50 Stoncrop Rd|302540.0|2005-10-05T00:00:00|[{'type': 'Point', 'coordinates': [-73.396943, 41.155229]}]|row-dr8i-9xxr.4cd9|2005|||R|||540000.0|0.560259|50002|Norwalk
370015|108 Forster St|75600.0|2005-10-05T00:00:00|[{'type': 'Point', 'coordinates': [-72.702869, 41.730024]}]|row-gqwg~g4mw-uuc8|2005|||R|||190000.0|0.397895|50034|Hartford
370016|Clover Spgs Dr|42840.0|2005-10-07T00:00:00||row-xyu2~3j8f-92e3|2005|||V|||110000.0|0.389455|50003|Willington
370017|53 Standish Rd 17E 4|56840.0|2005-10-07T00:00:00|[{'type': 'Point', 'coordinates': [-73.515754, 41.058328]}]|row-tens-n8at-nejs|2005|||R|||265000.0|0.214491|50105|Stamford
370018|329 Scott Rd Ut 9|0.0|2005-10-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.988205, 41.535785]}]|row-yqt5~2c67~jhm9|2005|7||R|||119900.0|0.0|50001|Waterbury
370019|207 Ocean Dr W|668430.0|2005-10-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.528893, 41.025885]}]|row-wnwp.64xf-gw6t|2005|||R|||1760000.0|0.37979|50014|Stamford
370020|100 Wendy Dr|146900.0|2005-10-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.566384, 41.866405]}]|row-h4eu-p4qu.g4bs|2005|||R|||315000.0|0.466349|50011|South Windsor
370021|1 Waterford Ln|271250.0|2005-10-04T00:00:00||row-jajy~yh2w.5umv|2005|||R|||580000.0|0.467672|50014|Shelton
370022|297 Sylvan St|136361.0|2005-10-12T00:00:00||row-u54f-4kpb-97bu|2005|3||R|||95000.0|1.435379|50116|Bridgeport
370023|130 River Rd|35820.0|2005-10-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.415139, 41.585078]}]|row-8w5z.xixh-3ac5|2005|||V|||90000.0|0.398|50014|Colchester
370024|31 Woodland St 6K|51240.0|2005-10-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.701809, 41.769519]}]|row-rtze~ptz5-skjt|2005|||R|||190000.0|0.269684|50025|Hartford
370025|7 Slater Rd|62440.0|2005-10-04T00:00:00||row-jmiq.9f63-i9pq|2005|||R|||145000.0|0.430621|50022|New Britain
370026|228 Greystone Ave|80280.0|2005-10-05T00:00:00|[{'type': 'Point', 'coordinates': [-72.943866, 41.656408]}]|row-mgus.ehpm~ig5t|2005|||R|||189900.0|0.422749|50015|Bristol
370027|12 Meadow Dr|185470.0|2005-10-05T00:00:00|[{'type': 'Point', 'coordinates': [-73.374147, 41.451269]}]|row-9ta5-nd45-tg9g|2005|8||R|||217000.0|0.8547|50153|Brookfield
370028|104 Cutlers Farm Rd|322070.0|2005-10-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.23408, 41.3026]}]|row-yxe8-zv4d.ynqu|2005|7||R|||764900.0|0.421062|50009|Monroe
370029|405 Center St|98700.0|2005-10-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.537493, 41.772735]}]|row-asmx-pfj5~ba7j|2005|||C/I/U|||200000.0|0.4935|50023|Manchester
370030|157 Bloomfield Ave|280.0|2005-10-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.715904, 41.792493]}]|row-vepn-dm2s~akwm|2005|17||V|||612.0|0.457516|50042|Hartford
370031|Cranska Oaks Rds|62790.0|2005-10-12T00:00:00||row-5nrt.rzkm.dufx|2005|||R|||151000.0|0.415828|50009|Plainfield
370032|35 Sullivan Pl|154490.0|2005-10-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.163331, 41.221268]}]|row-sa8i-fc6c~tzmz|2005|||R|||345000.0|0.447797|50118|Bridgeport
370033|107 Meadowpark Ave N|148470.0|2005-10-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.55115, 41.095682]}]|row-jpca-vghc-ivc3|2005|||R|||508000.0|0.292264|50081|Stamford
370034|85B Horse Pond Rd|19550.0|2005-10-13T00:00:00||row-rhwg-fif2-qye8|2005|||R|||68000.0|0.2875|50003|Salem
