|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
680000|174 Weaver Street|475230.0|2014-11-10T00:00:00|[{'type': 'Point', 'coordinates': [-73.656146, 41.03116]}]|row-n3vj~by2j-3z2p|2014|||Residential||Single Family|755000.0|0.629444|140101|Greenwich
680001|74 Long Hill Farms|177780.0|2014-11-17T00:00:00|[{'type': 'Point', 'coordinates': [-72.70862, 41.311415]}]|row-k4uc~7cd5~pf76|2014|||Residential||Condo|250000.0|0.71112|140048|Guilford
680002|80 Claudia Dr #467|26810.0|2014-11-18T00:00:00||row-d7yx-zauf.v4xv|2014|||Residential||Condo|35000.0|0.766|140088|West Haven
680003|180 Glenbrook Road # 3|209520.0|2014-11-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.526526, 41.060674]}]|row-vfig-4ei6.nbcp|2014|14 - Foreclosure||Residential|Foreclosure by sale|Condo|290000.0|0.722483|140186|Stamford
680004|32 Rosemary Rd|111940.0|2014-11-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.963601, 41.522556]}]|row-n42z.99ed.fwhc|2014|||Vacant Land|||127500.0|0.877961|14024|Prospect
680005|352 Old Branchville Rd|323950.0|2014-11-07T00:00:00|[{'type': 'Point', 'coordinates': [-73.447366, 41.268676]}]|row-7v7k-jhm5~svb3|2014|01 - Family||Residential||Single Family|525000.0|0.617048|14042|Ridgefield
680006|45 Henry St|84770.0|2014-11-14T00:00:00||row-2v2v.kjyd-38a7|2014|||Residential||Single Family|119000.0|0.712353|140039|New London
680007|60 Niles Rd|130480.0|2014-11-14T00:00:00|[{'type': 'Point', 'coordinates': [-72.682056, 41.902661]}]|row-cji5.cg3v-f9n5|2014|18 - In Lieu Of Foreclosure||Residential||Single Family|160000.0|0.8155|140053|Windsor
680008|120 Talcott Rdg Rd|323100.0|2014-11-19T00:00:00|[{'type': 'Point', 'coordinates': [-72.504703, 41.840917]}]|row-335c.3w33-nipp|2014|||Residential||Single Family|460000.0|0.702391|140050|South Windsor
680009|60 Mountain Road|165270.0|2014-11-20T00:00:00|[{'type': 'Point', 'coordinates': [-72.763685, 41.748483]}]|row-ycf6~tai6-zp5r|2014|||Residential||Single Family|239500.0|0.690063|140139|West Hartford
