|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
430000|91 Perry St #249|0.0|2008-03-24T00:00:00|[{'type': 'Point', 'coordinates': [-71.898474, 41.9138]}]|row-67n9~3cua-yy2q|2007|07 - Change In Property||Residential||Condo|274900.0|0.0|70070|Putnam
430001|100 Crow Hill Rd|211820.0|2008-03-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.333998, 42.019837]}]|row-va2b~vkfq.k293|2007|28 - Use Assessment||Residential||Single Family|290000.0|0.730414|70094|Stafford
430002|28 Strathmore Ave|192880.0|2008-03-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.099192, 41.205922]}]|row-wsxm-7baw~3h62|2007|||Residential||Single Family|317500.0|0.607496|70376|Milford
430003|310 Success Ave. Bld 90 #15|14421579.0|2008-02-21T00:00:00|[{'type': 'Point', 'coordinates': [-73.156625, 41.199184]}]|row-m7g8.dsdk-3eph|2007|14 - Foreclosure||Commercial|Co-op||20000.0|721.07895|70730|Bridgeport
430004|118-120 Kent St|45891.0|2008-02-21T00:00:00||row-qkqz~ft7f-t7jr|2007|14 - Foreclosure||Residential||Three Family|70000.0|0.655586|70354|Hartford
430005|11 Laurel Wood Dr.|227500.0|2008-02-21T00:00:00|[{'type': 'Point', 'coordinates': [-73.099433, 41.276788]}]|row-yy6j-5789-vu4e|2007|07 - Change In Property||Residential|Poor condition|Single Family|165000.0|1.378788|70267|Shelton
430006|15 Dewey Ave|122850.0|2008-02-22T00:00:00|[{'type': 'Point', 'coordinates': [-72.658623, 41.867455]}]|row-3zy3-a5db-bzva|2007|||Residential||Single Family|295000.0|0.416441|70162|Windsor
430007|36 Rose St|156030.0|2008-02-22T00:00:00|[{'type': 'Point', 'coordinates': [-73.150926, 41.193696]}]|row-5ihu~xfj3-cgfc|2007|||Residential||Single Family|240000.0|0.650125|70305|Stratford
430008|12 Paxton Rd|223100.0|2008-03-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.749775, 41.750926]}]|row-xs2g-9s2x~fmji|2007|||Residential||Single Family|379900.0|0.58726|70368|West Hartford
430009|31 Mary Ln|132550.0|2008-03-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.468277, 41.854074]}]|row-g58h-ys7v~c7st|2007|||Residential||Single Family|183500.0|0.722343|70189|Vernon
430010|189 Greenwoods Rd East|93830.0|2008-02-26T00:00:00|[{'type': 'Point', 'coordinates': [-73.182732, 41.987538]}]|row-zxbi.k54u~yiux|2007|||Residential||Single Family|151000.0|0.621391|70015|Norfolk
430011|24 Lakeview Dr|169700.0|2008-02-26T00:00:00|[{'type': 'Point', 'coordinates': [-72.859478, 41.277034]}]|row-ef4p-phde.qpiu|2007|||Residential||Condo|267000.0|0.635581|70193|Branford
430012|17 Wood St.|2244130.0|2008-02-26T00:00:00|[{'type': 'Point', 'coordinates': [-72.94525, 41.282787]}]|row-hbbg-8re3-asu6|2007|18 - In Lieu Of Foreclosure||Commercial|||1800000.0|1.246739|70235|West Haven
