|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
20000|35 Meridian Street|204810.0|2010-04-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.807085, 41.532255]}]|row-yvpq-x6y3~hmwr|2009|25 - Other||Commercial|Below market||85000.0|2.409529|9430|Meriden
20001|36 Harris Fuller Rd|283700.0|2010-02-26T00:00:00||row-xvfs-6zuj.wiph|2009|14 - Foreclosure||Residential|Foreclosure|Single Family|345400.0|0.821367|90039|Preston
20002|494 Round Hill Road|390110.0|2010-02-26T00:00:00|[{'type': 'Point', 'coordinates': [-73.256409, 41.151145]}]|row-w5kw.k5jd~h2hm|2009|07 - Change In Property||Residential||Single Family|497000.0|0.78493|90279|Fairfield
20003|883 Rubber Ave A-5|87020.0|2009-12-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.084698, 41.494174]}]|row-fbkz.tfyt~j3ei|2009|||Residential||Condo|89000.0|0.977753|90095|Naugatuck
20004|94 South Avenue|7280000.0|2009-12-01T00:00:00||row-nchc-ywyc-qqvw|2009|08 - Part Interest||Commercial|Sales of an undivided or part interest in real property. this is a co-op||839000.0|8.676996|90048|New Canaan
20005|259 Foster St|294250.0|2010-03-31T00:00:00|[{'type': 'Point', 'coordinates': [-72.531016, 41.824999]}]|row-ws6e-zwrb.d9zy|2009|14 - Foreclosure||Residential||Single Family|219900.0|1.338108|900177|South Windsor
20006|57 Edgerton St|162110.0|2010-03-31T00:00:00|[{'type': 'Point', 'coordinates': [-72.489034, 41.570963]}]|row-vgqh.76di.pwfv|2009|||Residential||Single Family|245000.0|0.661673|90112|East Hampton
20007|83 Riverbank Drive|608170.0|2011-09-16T00:00:00||row-bxhg~c9gx.v3dp|2010|||Residential||Single Family|750000.0|0.810893|101208|Stamford
20008|80 County St 1212A|171220.0|2011-09-16T00:00:00|[{'type': 'Point', 'coordinates': [-73.386153, 41.123553]}]|row-fyhj~uz7y-wb9v|2010|||Residential||Condo|200000.0|0.8561|100834|Norwalk
20009|8 Avon St|252910.0|2010-01-19T00:00:00|[{'type': 'Point', 'coordinates': [-73.395137, 41.119319]}]|row-psyd-7a7h~9nit|2009|||Residential||Single Family|341250.0|0.741128|90285|Norwalk
20010|4 Promontory Dr|141400.0|2010-01-19T00:00:00|[{'type': 'Point', 'coordinates': [-72.929773, 41.534564]}]|row-zkj3-2iqf~ysmz|2009|14 - Foreclosure||Residential||Condo|191229.0|0.739428|90110|Cheshire
20011|2396 Washington Boulevard|253760.0|2010-01-19T00:00:00|[{'type': 'Point', 'coordinates': [-73.552977, 41.069104]}]|row-jnx7~ui5e.ydbh|2009|14 - Foreclosure||Vacant Land|||140000.0|1.812571|90426|Stamford
20012|12 Danika Wy|130410.0|2010-01-19T00:00:00||row-gnuf-uipk-rg4h|2009|07 - Change In Property||Residential|Substantially improved - new construction|Single Family|269900.0|0.483179|90055|Griswold
20013|56 East Main St|167930.0|2010-02-26T00:00:00||row-y3b9-dyyz.3hem|2009|||Residential|#00144800|Single Family|218000.0|0.770321|900046|Portland
