|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
600000|76 Cider Mill Rd|207200.0|2014-09-15T00:00:00||row-5fzt-nx8n.sxna|2013|||Residential||Single Family|270000.0|0.767407|130062|Middlefield
600001|79 Harbor Drive|219040.0|2014-09-15T00:00:00|[{'type': 'Point', 'coordinates': [-73.529544, 41.038897]}]|row-ad4s-eqkm~u9hc|2013|||Residential||Condo|409900.0|0.534374|131593|Stamford
600002|687 Old Turnpike Rd|145290.0|2014-09-15T00:00:00||row-expk-iu6g~vuta|2013|||Residential||Single Family|160000.0|0.908062|130745|Southington
600003|85A Long Hill Ave|136010.0|2014-09-16T00:00:00|[{'type': 'Point', 'coordinates': [-73.095803, 41.311691]}]|row-uc2h~utd8-jya2|2013|25 - Other||Residential|Long hill commons|Condo|100000.0|1.3601|130526|Shelton
600004|25 Getty Circle|609210.0|2014-09-16T00:00:00|[{'type': 'Point', 'coordinates': [-73.276731, 41.198572]}]|row-8jj4-a947.7nzh|2013|||Residential||Condo|720000.0|0.846125|130968|Fairfield
600005|18 Janet Drive|283710.0|2014-09-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.89028, 41.375361]}]|row-dt48-kvp5.v7zs|2013|||Residential||Single Family|415000.0|0.683639|13305|North Haven
600006|186 Laurel Hill Dr|89200.0|2014-09-29T00:00:00||row-tddm-m5kb-xdff|2013|||Residential||Single Family|119900.0|0.743953|130153|Woodstock
600007|113 Horse Pond Rd #113B|41400.0|2014-09-29T00:00:00||row-pf35-sjpg-mysw|2013|14 - Foreclosure||Residential||Condo|9000.0|4.6|130052|Salem
600008|10 Essex Ct|114480.0|2014-09-29T00:00:00|[{'type': 'Point', 'coordinates': [-73.401391, 41.445397]}]|row-xvvz~mkuu-5fpx|2013|25 - Other||Residential|Estate sale|Condo|148000.0|0.773514|130352|Brookfield
600009|23 Caffyn Dr|157780.0|2012-10-05T00:00:00|[{'type': 'Point', 'coordinates': [-72.443269, 41.630541]}]|row-a74r-n33n-bzkx|2012|||Residential||Single Family|205000.0|0.769659|120002|Marlborough
