|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
410000|401 Westport Ave|3311840.0|2006-11-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.390239, 41.126234]}]|row-mj2k~ewyj-fz7y|2006|19 - Easement||Public Utility|||131000.0|25.281221|60149|Norwalk
410001|264 Foster St|135860.0|2006-11-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.530854, 41.825326]}]|row-nwew~3yxy.pr74|2006|||Residential||Single Family|260000.0|0.522538|60062|South Windsor
410002|84 Regents Park|563000.0|2006-11-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.315524, 41.138091]}]|row-yqhq.mqgj-m95v|2006|||Residential||Condo|1155000.0|0.487446|60039|Westport
410003|8 Gorski Dr|272550.0|2006-12-08T00:00:00||row-2d4b-tfuw-z9jc|2006|||Residential||Single Family|463000.0|0.588661|60110|South Windsor
410004|58 Bishops Curve|96900.0|2006-12-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.750522, 41.602589]}]|row-b7ft~pkyf~4wvy|2006|08 - Part Interest||Residential||Single Family|37674.0|2.572066|60084|Berlin
410005|1538 Route 12 Ut B14|75530.0|2006-11-03T00:00:00||row-bix6-ynxd-ir8q|2006|||Residential||Condo|98000.0|0.770714|60027|Ledyard
410006|35 Connelly Rd|232960.0|2006-11-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.384607, 41.655851]}]|row-u53g.5cqd-etwn|2006|||Residential||Single Family|379000.0|0.61467|60059|New Milford
410007|52 Buckland Way|150780.0|2006-11-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.632214, 41.869273]}]|row-wgpx-fm3h.gh93|2006|||Residential||Single Family|300000.0|0.5026|60080|Windsor
410008|103 Hawkins St|173180.0|2006-11-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.091984, 41.326306]}]|row-gs92.79zg-sq6s|2006|||Residential||Three Family|270000.0|0.641407|60031|Derby
410009|222 Williams St E Ut 217|39900.0|2006-11-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.598589, 41.70439]}]|row-4xf3~ifzn-spky|2006|||Residential||Condo|94000.0|0.424468|60071|Glastonbury
410010|67 Beechwood Drive|75880.0|2006-11-06T00:00:00||row-em4z.zuar-5x25|2006|08 - Part Interest||Residential||Single Family|40000.0|1.897|60153|New Britain
410011|73 Skitchewaug St|103110.0|2006-11-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.653808, 41.812749]}]|row-bzuy-7td5~ifjw|2006|||Residential||Two Family|275000.0|0.374945|60097|Windsor
410012|225 Killingworth Tpke|320800.0|2006-11-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.539983, 41.314375]}]|row-pn4d-crn5-2j6f|2006|||Residential||Single Family|495000.0|0.648081|60042|Clinton
410013|173 Columbia St|62300.0|2006-11-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.790316, 41.657574]}]|row-z4qb.hc4c-pp3b|2006|||Residential||Single Family|142000.0|0.438732|60191|New Britain
410014|68 Helen St|116340.0|2006-11-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.936458, 41.347097]}]|row-rydv-xe5b.fazd|2006|||Residential||Single Family|180000.0|0.646333|60133|Hamden
410015|340 Hanks Hl Rd|285950.0|2006-11-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.218042, 41.797387]}]|row-c9wz.nj49~6igm|2006|||Residential||Single Family|440000.0|0.649886|60024|Mansfield
410016|10 Forest St|105560.0|2006-11-09T00:00:00|[{'type': 'Point', 'coordinates': [-72.795793, 41.66327]}]|row-hcsx~b884~2r6n|2006|||Residential||Single Family|186000.0|0.567527|60169|New Britain
410017|14 Stony Rdg Rd|184000.0|2006-11-09T00:00:00|[{'type': 'Point', 'coordinates': [-72.112176, 41.522313]}]|row-ifym-7v5d.ye6a|2006|||Residential||Single Family|310000.0|0.593548|60103|Norwich
410018|27 W Main St Ut 7|192570.0|2006-11-13T00:00:00|[{'type': 'Point', 'coordinates': [-73.419191, 41.124173]}]|row-s4mt.8mbf.iuns|2006|||Residential||Condo|385000.0|0.500182|60190|Norwalk
410019|44 Tolland Ave Ut 65|88690.0|2006-11-13T00:00:00|[{'type': 'Point', 'coordinates': [-72.31667, 41.950443]}]|row-y3uh-3ijc~juef|2006|||Residential||Condo|154000.0|0.575909|60042|Stafford
410020|58 Bigelow Rd|265100.0|2006-11-15T00:00:00|[{'type': 'Point', 'coordinates': [-73.507843, 41.481175]}]|row-5hue-spgb-67zv|2006|||Residential||Single Family|422000.0|0.628199|60043|New Fairfield
410021|48 St John St|187810.0|2006-11-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.85518, 41.38601]}]|row-jyj5-xygx-wcab|2006|||Residential||Single Family|278000.0|0.675576|60053|North Haven
410022|4 Barkledge 9 1|70000.0|2006-11-15T00:00:00||row-9ph5.m7jr.pg3j|2006|07 - Change In Property||Residential||Condo|381075.0|0.183691|60102|Newington
410023|34 Button Rd|285040.0|2006-11-08T00:00:00|[{'type': 'Point', 'coordinates': [-71.926173, 41.506099]}]|row-subw~uaq9~44kh|2006|||Residential||Single Family|497500.0|0.572945|60009|North Stonington
410024|35 Woodland St|118510.0|2006-11-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.72728, 41.708374]}]|row-ms3f-trs9.678p|2006|||Residential||Single Family|165000.0|0.718242|60094|Newington
410025|396 Chestnut St|81270.0|2006-11-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.767437, 41.666848]}]|row-h4r2~hka4-nd6r|2006|||Residential||Three Family|237500.0|0.342189|60162|New Britain
410026|295 S Hoop Pole Rd|226860.0|2006-11-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.703451, 41.344996]}]|row-kxjw-jnbr~nm5v|2006|||Residential||Single Family|485000.0|0.467753|60057|Guilford
410027|611 Thompsonville Rd|105980.0|2006-11-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.621377, 41.997292]}]|row-hf6d-t3n8.tjjk|2006|||Residential||Single Family|215500.0|0.491787|60028|Suffield
410028|96 Williams St|88690.0|2006-11-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.105933, 41.356258]}]|row-3iuy-xruf-q85u|2006|01 - Family||Residential||Two Family|80000.0|1.108625|60038|New London
410029|14 James Vincent Dr|390400.0|2006-11-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.546011, 41.325973]}]|row-8n57-i2c6~vetp|2006|||Residential||Single Family|650000.0|0.600615|60048|Clinton
410030|103-105 River Rd|64400.0|2006-11-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.625552, 41.912166]}]|row-6pei-fefs.6bx7|2006|||Residential||Two Family|195000.0|0.330256|60061|Windsor Locks
410031|106 Cedar Holw Dr|89600.0|2006-11-13T00:00:00|[{'type': 'Point', 'coordinates': [-72.635431, 41.664299]}]|row-242h.izek.q7de|2006|||Residential||Condo|170000.0|0.527059|60044|Rocky Hill
410032|308 Redstone Dr|234280.0|2006-11-13T00:00:00|[{'type': 'Point', 'coordinates': [-72.884173, 41.524706]}]|row-aajc.xbqd~ywa4|2006|||Residential||Single Family|430000.0|0.544837|60052|Cheshire
410033|57 Newell Pl|506870.0|2006-11-13T00:00:00|[{'type': 'Point', 'coordinates': [-73.238391, 41.143037]}]|row-s7tu-8juj.utqh|2006|||Residential||Single Family|625000.0|0.810992|60148|Fairfield
410034|684 Norwich Rd|64060.0|2006-11-15T00:00:00|[{'type': 'Point', 'coordinates': [-71.915233, 41.674402]}]|row-fbxn~dfug~h8dm|2006|10 - A Will||Residential||Single Family|9505.0|6.739611|60034|Plainfield
410035|14 Richmond Rd|839930.0|2006-11-15T00:00:00||row-6sai~tb5s-emzs|2006|||Residential||Single Family|1390000.0|0.604266|60138|Norwalk
410036|84 Frederick Dr|0.0|2006-11-15T00:00:00||row-ashq-degu~nxwx|2006|07 - Change In Property||Residential||Single Family|560008.0|0.0|60032|Coventry
410037|43 Pine Rdg Rd|408380.0|2006-11-27T00:00:00|[{'type': 'Point', 'coordinates': [-73.23048, 41.207304]}]|row-rhsf.yxn6~bgi7|2006|||Residential||Single Family|645000.0|0.633147|60180|Fairfield
410038|91 Chestnutland Rd|235480.0|2006-11-27T00:00:00|[{'type': 'Point', 'coordinates': [-73.396556, 41.606155]}]|row-st3p-zi6v.vsri|2006|||Residential||Single Family|390000.0|0.603795|60095|New Milford
410039|8 Beach Vw St|154300.0|2006-11-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.412923, 41.281878]}]|row-mqr3-xjxs-wfux|2006|||Residential||Single Family|378000.0|0.408201|60046|Old Saybrook
410040|12 Webster Ct|102060.0|2006-11-14T00:00:00|[{'type': 'Point', 'coordinates': [-72.72311, 41.653006]}]|row-kwt5-k9wc-zqpp|2006|||Residential||Condo|155000.0|0.658452|60100|Newington
410041|62 Silver Brook Ln|33500.0|2006-11-14T00:00:00|[{'type': 'Point', 'coordinates': [-73.154466, 41.792665]}]|row-rvsg.2es8-5bip|2006|||Vacant Land|||85000.0|0.394118|60133|Torrington
410042|143 Dupont Pl|126000.0|2006-11-14T00:00:00|[{'type': 'Point', 'coordinates': [-73.16953, 41.211926]}]|row-gen8-in72-gveh|2006|||Residential||Two Family|199750.0|0.630788|60357|Bridgeport
410043|72 Wall St|31780.0|2006-11-20T00:00:00|[{'type': 'Point', 'coordinates': [-73.027199, 41.555591]}]|row-bdht-8yxj.nk6g|2006|07 - Change In Property||Residential||Three Family|159000.0|0.199874|60385|Waterbury
410044|13 Andover Rd|93800.0|2006-11-20T00:00:00|[{'type': 'Point', 'coordinates': [-72.657775, 41.921991]}]|row-nm43.anyk~23rn|2006|01 - Family||Residential||Single Family|182000.0|0.515385|60058|Windsor Locks
410045|64 Tremper Dr|109200.0|2006-11-20T00:00:00|[{'type': 'Point', 'coordinates': [-72.814596, 41.437573]}]|row-guzq-b5py-kn8b|2006|||Residential||Single Family|169000.0|0.646154|60116|Wallingford
410046|94 Merriman Rd|158800.0|2006-11-16T00:00:00||row-jifi~zv7w~472r|2006|||Residential||Single Family|279000.0|0.569176|60074|Wethersfield
410047|114 Hayestown Rd|152600.0|2006-11-16T00:00:00|[{'type': 'Point', 'coordinates': [-73.441076, 41.42767]}]|row-i7kq-qjp4~sghk|2006|||Residential||Single Family|357500.0|0.426853|60193|Danbury
410048|495 S Main St|69860.0|2006-11-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.77386, 41.65186]}]|row-ie68-smdm-34cp|2006|||Residential||Two Family|205500.0|0.339951|60189|New Britain
410049|653 Durham Rd|213200.0|2006-11-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.611485, 41.322244]}]|row-wu3w~9q5z.35vk|2006|||Residential||Single Family|380000.0|0.561053|60061|Madison
