|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
520000|233 Cider Mill Rd|254700.0|2011-06-16T00:00:00||row-imz5-atze.49jq|2010|||Residential||Single Family|388325.0|0.655894|10326|Glastonbury
520001|594 Prospect St Unit A-1|262290.0|2011-06-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.922014, 41.327889]}]|row-pnii-seh7.qcg2|2010|||Residential||Condo|399500.0|0.656546|10429|New Haven
520002|49 Southfield Avenue|391050.0|2011-06-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.54767, 41.03834]}]|row-snb8.kgcc-qhxv|2010|||Residential||Single Family|345000.0|1.133478|100742|Stamford
520003|40 Fernwood Road|174580.0|2011-06-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.884442, 41.812571]}]|row-5jie-yp3m~fsqa|2010|||Residential||Condo|212500.0|0.821553|100196|Avon
520004|Lot 2A1 Briar Patch Ln|80200.0|2011-06-10T00:00:00||row-jv3b.4qzm.y3nr|2010|07 - Change In Property||Vacant Land|||57790.0|1.387783|100192|Berlin
520005|3 Brownstone Turn|672430.0|2011-06-07T00:00:00||row-47fr.dzfm.3r9y|2010|||Residential||Single Family|756500.0|0.88887|100164|Simsbury
520006|16 Sunset Dr|125930.0|2011-06-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.596143, 42.013111]}]|row-wnzg-56fr~ph6y|2010|25 - Other||Residential|Not on open mkt. grantor owns other parcels on street.|Single Family|125000.0|1.00744|100338|Enfield
520007|36 Churchill Way|112630.0|2011-06-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.717394, 41.67635]}]|row-2uj4-u2d4.ufwe|2010|||Residential||Condo|172500.0|0.652928|100296|Newington
520008|28 Nehantic Tr|240900.0|2011-06-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.399221, 41.286286]}]|row-2qki.mw9i-5xn8|2010|||Residential||Single Family|300000.0|0.803|100132|Old Saybrook
520009|81 Wheeler Road|201270.0|2011-06-02T00:00:00||row-8nif~fvju-2m7p|2010|||Residential||Single Family|260000.0|0.774115|100188|Avon
520010|1 Simscroft Road|175700.0|2011-06-21T00:00:00||row-kgm8-rptc~auma|2010|||Residential||Single Family|235000.0|0.74766|100184|Simsbury
520011|187 Saddle Ridge Lane|201530.0|2011-06-21T00:00:00|[{'type': 'Point', 'coordinates': [-73.193142, 41.446646]}]|row-i83w-8n92-7ff3|2010|||Vacant Land|Res land||200000.0|1.00765|10214|Southbury
520012|9 Southwick Ct|171920.0|2011-06-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.905807, 41.471135]}]|row-gqyg-7vnx.uss8|2010|||Residential||Condo|190000.0|0.904842|100202|Cheshire
520013|115 North Lake Shore Dr|287540.0|2011-06-07T00:00:00|[{'type': 'Point', 'coordinates': [-73.442731, 41.483736]}]|row-vs7k-hh7j.2ckx|2010|||Residential||Single Family|290000.0|0.991517|10122|Brookfield
520014|16 Belmont St|123970.0|2011-06-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.916031, 41.346767]}]|row-e457.334w-igjp|2010|||Residential|Low sale price|Two Family|140000.0|0.8855|10338|Hamden
