|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
750000|110 River Rd|655830.0|2017-04-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.412631, 41.387233]}]|row-w7pz-85wc-4ypu|2016|14 - Foreclosure||Residential|Purchased foreclosed property|Single Family|337500.0|1.9432|16035|Deep River
750001|55 Linsley Ave|132020.0|2017-04-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.809626, 41.537248]}]|row-y7vk~e3pu-dpq9|2016|25 - Other||Residential|Estate|Three Family|70000.0|1.886|160477|Meriden
750002|300 Anton Dr|140480.0|2017-04-20T00:00:00|[{'type': 'Point', 'coordinates': [-73.220806, 41.221695]}]|row-fh6w-d8jb-hahs|2016|14 - Foreclosure||Residential||Single Family|185000.0|0.759351|161032|Bridgeport
750003|6 Lakewood Dr|370760.0|2017-04-20T00:00:00|[{'type': 'Point', 'coordinates': [-73.421428, 41.144683]}]|row-4bny-4ghq-xmsy|2016|||Residential||Single Family|540000.0|0.686593|160813|Norwalk
750004|209 Allen Rd|83390.0|2017-04-20T00:00:00||row-tzdv.qbvn~9j6s|2016|14 - Foreclosure||Residential|Out of foreclosure|Single Family|96750.0|0.861912|160343|Torrington
750005|47 Sachem Dr|405790.0|2017-04-27T00:00:00|[{'type': 'Point', 'coordinates': [-73.137278, 41.340999]}]|row-94ey-9ggy.gyca|2016|||Residential||Single Family|690000.0|0.588101|162223|Shelton
750006|31 Morgan St|85890.0|2017-04-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.117921, 41.365544]}]|row-5p29.hqya-z888|2016|||Residential||Two Family|130000.0|0.660692|160207|New London
750007|16 Weaver Cir|177520.0|2017-04-20T00:00:00|[{'type': 'Point', 'coordinates': [-72.891053, 41.388549]}]|row-aut8~mrxu~3zdm|2016|||Residential||Single Family|222500.0|0.797843|16162|North Haven
750008|10 Library St|141200.0|2017-04-20T00:00:00|[{'type': 'Point', 'coordinates': [-73.422021, 41.981182]}]|row-x8vu-2ak4~ui5j|2016|||Commercial|Commercial/mixed use||285000.0|0.495439|160051|Salisbury
750009|22 Ingraham St|200200.0|2017-04-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.946454, 41.682539]}]|row-t3vp~fg33~84df|2016|||Apartments|||319900.0|0.625821|160475|Bristol
750010|55 Linsley Ave|132020.0|2017-04-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.809626, 41.537248]}]|row-y7vk~e3pu-dpq9|2016|25 - Other||Residential|Estate|Three Family|70000.0|1.886|160477|Meriden
750011|398 Olde Stage Rd|238600.0|2017-04-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.580826, 41.698855]}]|row-3grg-p93u-msk9|2016|||Residential||Single Family|355000.0|0.672113|160303|Glastonbury
750012|97 Ivy St|185400.0|2017-05-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.81412, 41.286463]}]|row-zkd7~4juv-dbjg|2016|||Residential||Two Family|282500.0|0.656283|160328|Branford
750013|72 Downs Rd|264660.0|2017-05-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.963124, 41.398688]}]|row-ug7e-75jq-3rbe|2016|||Residential||Single Family|357000.0|0.741345|160054|Bethany
750014|158 Wooster Street|149740.0|2017-05-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.03611, 41.500637]}]|row-qxes~5ai5-mi8g|2016|07 - Change In Property||Residential|Improved|Single Family|240000.0|0.623917|160274|Naugatuck
750015|140 Putnam Ave|121380.0|2017-05-01T00:00:00||row-fxst-ipzd-n644|2016|14 - Foreclosure||Residential|Short sale per mls|Single Family|63000.0|1.926667|160599|Hamden
750016|29 Saddle Ridge|265020.0|2017-04-26T00:00:00|[{'type': 'Point', 'coordinates': [-72.775099, 41.833854]}]|row-c7vv~f99y-ttbp|2016|||Residential||Condo|225000.0|1.177867|160190|Bloomfield
750017|90 Arbor Dr|77390.0|2017-04-26T00:00:00|[{'type': 'Point', 'coordinates': [-73.11351, 41.820336]}]|row-rhwt-rrf9.yt4q|2016|25 - Other||Residential|Exec deed|Single Family|95000.0|0.814632|160357|Torrington
750018|25 Dunbar Hill Rd|119070.0|2017-05-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.9531, 41.358755]}]|row-x2py-2kc5-vbf7|2016|14 - Foreclosure||Residential|Bank sale|Single Family|102000.0|1.167353|160596|Hamden
750019|18 Canterbury Arms|82460.0|2017-05-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.418857, 41.587988]}]|row-uy79~w46t.7b4c|2016|||Residential|Sales ratio  - good sale per mls|Condo|67000.0|1.230746|1600316|New Milford
750020|10 Forest Dr|210070.0|2017-04-28T00:00:00|[{'type': 'Point', 'coordinates': [-73.42947, 41.501859]}]|row-geav-yk4j-rt9g|2016|25 - Other||Residential|Needs work per mls|Single Family|212500.0|0.988565|1600310|New Milford
750021|102 North St|854730.0|2017-04-28T00:00:00|[{'type': 'Point', 'coordinates': [-73.190858, 41.750618]}]|row-8234-xmmh.e4dw|2016|||Residential||Single Family|1015000.0|0.842099|160079|Litchfield
