|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
0|309 Bunnell St|122170.0|2019-10-07T00:00:00|[{'type': 'Point', 'coordinates': [-73.167579, 41.182185]}]|row-sfbi-9e2p-8cnv|2019|||Three Family||Three Family|260000.0|0.4699|190033|Bridgeport
1|38 Ratley Rd|158060.0|2019-10-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.704097, 41.993986]}]|row-prrd.gu2j-h78k|2019|11 - Court Order||Single Family|Court ordered private sale to close estate|Single Family|205000.0|0.771|190008|Suffield
2|Hawleyville Road|71540.0|2019-10-07T00:00:00||row-8b4q-g52u~j4ze|2019|08 - Part Interest|||||10000.0|7.154|190238|Bethel
3|37 Central Ave|124530.0|2019-10-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.943627, 41.68763]}]|row-g73q-dq2j~kknm|2019|||Single Family||Single Family|193500.0|0.6436|190020|Bristol
4|16 Bouton Street # C1|204910.0|2019-10-07T00:00:00||row-3i9t-mnfu-896r|2019|||Condo||Condo|335000.0|0.6117|1900042|Stamford
5|25 B Heritage Circle|154200.0|2019-10-07T00:00:00||row-dbc3-6hzr-8tvw|2019|||Condo||Condo|260000.0|0.5931|190017|Southbury
6|25 Golden Spur|14900.0|2019-10-07T00:00:00||row-3z4c-mqq4~879r|2019|||Single Family||Single Family|25000.0|0.596|190011|Stonington
7|55 Town Line Rd|821740.0|2019-10-07T00:00:00||row-bdy7-jsux.5bat|2019||||||950000.0|0.865|190043|Wethersfield
8|20 Morgan Av|132700.0|2019-10-07T00:00:00|[{'type': 'Point', 'coordinates': [-73.43069, 41.407917]}]|row-zfxx-mexg.uyny|2019|||Single Family|K11043|Single Family|190000.0|0.6984|190020|Danbury
9|32 Franklin Ave|93300.0|2019-10-07T00:00:00||row-2j8h-t69e.je9d|2019|||Single Family||Single Family|139000.0|0.6712|19006|Watertown
10|308 Meadowside Rd #303|77270.0|2019-10-07T00:00:00|[{'type': 'Point', 'coordinates': [-73.074358, 41.208976]}]|row-82m7.fbrv.fjr7|2019|||Condo||Condo|130000.0|0.5944|190045|Milford
11|19 Banks Road|230030.0|2019-10-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.834333, 41.861026]}]|row-gb2i-8ttp~r6sf|2019|||Single Family||Single Family|365000.0|0.6302|190015|Simsbury
12|136 Chestnut Tree Hill Rd Ext|187100.0|2019-10-07T00:00:00||row-k3zv-kiw9~s4sy|2019|||Single Family||Single Family|310500.0|0.6026|190244|Oxford
13|19 Cedar St|137700.0|2019-10-07T00:00:00||row-vbw8.fr9g-fkgn|2019|||Single Family||Single Family|182500.0|0.7545|19005|Middlefield
14|11 Diamond Hill Rd|842100.0|2019-10-07T00:00:00||row-aqe3.wrki-646u|2019|14 - Foreclosure||Single Family|Foreclosure|Single Family|725000.0|1.1615|19160311|Redding
15|435 Sunnyside Ave|92200.0|2019-10-07T00:00:00||row-7t5d.9dm7-qtrc|2019|14 - Foreclosure||Single Family||Single Family|65625.0|1.405|19005|Watertown
16|2 Chatsworth Rd|99540.0|2019-10-07T00:00:00||row-mq9w.rsh2-ms8u|2019|||Condo||Condo|166000.0|0.5996|19000007|Granby
17|457 Twin Lakes Road|432300.0|2019-10-07T00:00:00||row-4jdb-c7aw.kkdi|2019|||Single Family||Single Family|500000.0|0.8646|19003|Salisbury
18|222 Windham Back Rd|32300.0|2019-10-07T00:00:00||row-pj6x~b2ah-eq3k|2019|25 - Other|||Estate sale||17000.0|1.9|190007|Windham
19|138 Parrott Ave|123810.0|2019-10-07T00:00:00|[{'type': 'Point', 'coordinates': [-73.196487, 41.196444]}]|row-9eqq~npev-7n59|2019|||Two Family||Two Family|265000.0|0.4672|190038|Bridgeport
20|35 Ravens Croft|309770.0|2019-10-07T00:00:00||row-vrd9.az63-7mh9|2019|||Single Family||Single Family|450500.0|0.6876|190012|Vernon
21|106 Old Mill Road|457570.0|2019-10-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.878057, 41.79388]}]|row-vgbi-rckz~37cx|2019|||Single Family||Single Family|665000.0|0.6881|190018|Avon
22|36 Red Cedar Cir|202800.0|2019-10-07T00:00:00||row-tfyp-t83z~8cds|2019|||Condo||Condo|335000.0|0.6054|19009|Orange
23|45 Russell Dr|106720.0|2019-10-07T00:00:00||row-xna2~zwmg.5xq5|2019|||Single Family||Single Family|225000.0|0.4743|190014|Vernon
