,EIENDOM_ID,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,AREAL,BRUKSNAVN,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
1770000,200983918,3803,TØNSBERG,159,470,0,0,1,BEST. GRUNNEIENDOM,1105.5,ALFSTAD,201100287,Strandveien,3890.0,3.0,,,3132,HUSØYSUND
1770001,200983919,3803,TØNSBERG,159,471,0,0,1,BEST. GRUNNEIENDOM,1218.8,TOMT NR 2,201100285,Strandveien,3890.0,1.0,,,3132,HUSØYSUND
1770002,200983916,3803,TØNSBERG,1004,137,0,0,1,BEST. GRUNNEIENDOM,794.9,,201117649,Grensegaten,12425.0,12.0,,,3127,TØNSBERG
1770003,200983917,3803,TØNSBERG,139,552,0,0,1,BEST. GRUNNEIENDOM,774.3,,201118274,Grusveien,1910.0,23.0,,,3150,TOLVSRØD
1770004,200983906,3803,TØNSBERG,43,173,0,0,1,BEST. GRUNNEIENDOM,915.6,,201118716,Semsbyveien,3535.0,91.0,E,,3170,SEM
1770005,200983906,3803,TØNSBERG,43,173,0,0,1,BEST. GRUNNEIENDOM,915.6,,201118717,Semsbyveien,3535.0,91.0,F,,3170,SEM
1770006,200983906,3803,TØNSBERG,43,173,0,0,1,BEST. GRUNNEIENDOM,915.6,,201118718,Semsbyveien,3535.0,91.0,G,,3170,SEM
1770007,200983907,3803,TØNSBERG,121,57,0,0,1,BEST. GRUNNEIENDOM,887.3,TOMT NR 13,201099985,Stangsåsveien,3840.0,27.0,,,3179,ÅSGÅRDSTRAND
1770008,200983904,3803,TØNSBERG,1002,345,0,5,5,BEST. EIERSEKSJON,0.0,,201107458,Storgaten,13320.0,25.0,,,3126,TØNSBERG
1770009,200983905,3803,TØNSBERG,121,56,0,0,1,BEST. GRUNNEIENDOM,1853.6,ANNESTUA,201099983,Stangsåsveien,3840.0,25.0,,,3179,ÅSGÅRDSTRAND
1770010,200983909,3803,TØNSBERG,51,493,0,0,1,BEST. GRUNNEIENDOM,2062.1,,201117646,Wirgenes vei,4565.0,5.0,A,,3157,BARKÅKER
1770011,200983898,3803,TØNSBERG,1002,344,0,7,5,BEST. EIERSEKSJON,0.0,,201107456,Storgaten,13320.0,23.0,,,3126,TØNSBERG
1770012,200983899,3803,TØNSBERG,1002,344,0,8,5,BEST. EIERSEKSJON,0.0,,201107456,Storgaten,13320.0,23.0,,,3126,TØNSBERG
1770013,200983896,3803,TØNSBERG,1002,344,0,5,5,BEST. EIERSEKSJON,0.0,,201107456,Storgaten,13320.0,23.0,,,3126,TØNSBERG
1770014,200983897,3803,TØNSBERG,1002,344,0,6,5,BEST. EIERSEKSJON,0.0,,201107456,Storgaten,13320.0,23.0,,,3126,TØNSBERG
1770015,200983902,3803,TØNSBERG,1002,345,0,3,5,BEST. EIERSEKSJON,0.0,,201107458,Storgaten,13320.0,25.0,,,3126,TØNSBERG
1770016,200983903,3803,TØNSBERG,1002,345,0,4,5,BEST. EIERSEKSJON,0.0,,201107458,Storgaten,13320.0,25.0,,,3126,TØNSBERG
1770017,200983901,3803,TØNSBERG,1002,345,0,2,5,BEST. EIERSEKSJON,0.0,,201107458,Storgaten,13320.0,25.0,,,3126,TØNSBERG
1770018,200983890,3803,TØNSBERG,1002,584,0,0,1,BEST. GRUNNEIENDOM,684.2,,201117755,Jens Müllers gate,12639.0,3.0,,,3110,TØNSBERG
1770019,200983888,3803,TØNSBERG,159,469,0,0,1,BEST. GRUNNEIENDOM,1066.3,,201118771,Kirkegaten,2410.0,29.0,D,,3132,HUSØYSUND
1770020,200983889,3803,TØNSBERG,14,108,0,0,1,BEST. GRUNNEIENDOM,6250.7,,201109367,Broen,1364.0,1.0,B,,3170,SEM
1770021,200983894,3803,TØNSBERG,1002,344,0,3,5,BEST. EIERSEKSJON,0.0,,201107456,Storgaten,13320.0,23.0,,,3126,TØNSBERG
1770022,200983895,3803,TØNSBERG,1002,344,0,4,5,BEST. EIERSEKSJON,0.0,,201107456,Storgaten,13320.0,23.0,,,3126,TØNSBERG
1770023,200983882,3803,TØNSBERG,1007,253,0,57,5,BEST. EIERSEKSJON,0.0,,201114627,Meierigaten,12875.0,3.0,,,3112,TØNSBERG
1770024,200983881,3803,TØNSBERG,1007,253,0,56,5,BEST. EIERSEKSJON,0.0,,201114627,Meierigaten,12875.0,3.0,,,3112,TØNSBERG
1770025,200983886,3803,TØNSBERG,1002,176,0,1,5,BEST. EIERSEKSJON,0.0,,201113498,Graabrødregaten,12465.0,3.0,B,,3110,TØNSBERG
1770026,200983887,3803,TØNSBERG,1002,176,0,2,5,BEST. EIERSEKSJON,0.0,,201113497,Graabrødregaten,12465.0,3.0,A,,3110,TØNSBERG
1770027,200983879,3803,TØNSBERG,156,246,0,0,1,BEST. GRUNNEIENDOM,650.5,,201117559,Havørnveien,2020.0,5.0,B,,3124,TØNSBERG
1770028,200985594,3803,TØNSBERG,1009,312,0,2,5,BEST. EIERSEKSJON,0.0,,201105284,Halfdan Wilhelmsens alle,12511.0,18.0,,,3116,TØNSBERG
1770029,200985593,3803,TØNSBERG,1009,312,0,1,5,BEST. EIERSEKSJON,0.0,,201105284,Halfdan Wilhelmsens alle,12511.0,18.0,,,3116,TØNSBERG
1770030,200985598,3803,TØNSBERG,48,247,0,2,5,BEST. EIERSEKSJON,0.0,,201118252,Tordivelveien,4147.0,20.0,B,,3172,VEAR
1770031,200985599,3803,TØNSBERG,48,247,0,3,5,BEST. EIERSEKSJON,0.0,,201118251,Tordivelveien,4147.0,20.0,C,,3172,VEAR
1770032,200985597,3803,TØNSBERG,48,247,0,1,5,BEST. EIERSEKSJON,0.0,,201118253,Tordivelveien,4147.0,20.0,A,,3172,VEAR
1770033,200985586,3803,TØNSBERG,1002,299,0,3,5,BEST. EIERSEKSJON,0.0,,201108390,Øvre Langgate,13570.0,28.0,,,3110,TØNSBERG
1770034,200985587,3803,TØNSBERG,1002,299,0,4,5,BEST. EIERSEKSJON,0.0,,201108390,Øvre Langgate,13570.0,28.0,,,3110,TØNSBERG
1770035,200985584,3803,TØNSBERG,1002,299,0,1,5,BEST. EIERSEKSJON,0.0,,201108390,Øvre Langgate,13570.0,28.0,,,3110,TØNSBERG
1770036,200985585,3803,TØNSBERG,1002,299,0,2,5,BEST. EIERSEKSJON,0.0,,201108390,Øvre Langgate,13570.0,28.0,,,3110,TØNSBERG
1770037,200985588,3803,TØNSBERG,1002,299,0,5,5,BEST. EIERSEKSJON,0.0,,201108390,Øvre Langgate,13570.0,28.0,,,3110,TØNSBERG
1770038,200985579,3803,TØNSBERG,98,64,0,0,1,BEST. GRUNNEIENDOM,5641.7,,201090309,Bøgata,1400.0,17.0,A,,3114,TØNSBERG
1770039,200985579,3803,TØNSBERG,98,64,0,0,1,BEST. GRUNNEIENDOM,5641.7,,201090310,Bøgata,1400.0,17.0,B,,3114,TØNSBERG
1770040,200985577,3803,TØNSBERG,156,252,0,0,1,BEST. GRUNNEIENDOM,729.8,,201119269,Jarlsøveien,2280.0,17.0,,,3124,TØNSBERG
1770041,200985582,3803,TØNSBERG,83,340,0,0,1,BEST. GRUNNEIENDOM,1193.0,,201118310,Veslemøys vei,4450.0,1.0,A,,3122,TØNSBERG
1770042,200985582,3803,TØNSBERG,83,340,0,0,1,BEST. GRUNNEIENDOM,1193.0,,201118311,Veslemøys vei,4450.0,1.0,B,,3122,TØNSBERG
1770043,200985580,3803,TØNSBERG,83,337,0,1,5,BEST. EIERSEKSJON,0.0,,201117678,Grenaderveien,1870.0,28.0,A,,3122,TØNSBERG
1770044,200985581,3803,TØNSBERG,83,337,0,2,5,BEST. EIERSEKSJON,0.0,,201117679,Grenaderveien,1870.0,28.0,B,,3122,TØNSBERG
1770045,200985570,3803,TØNSBERG,58,223,0,0,1,BEST. GRUNNEIENDOM,4366.7,,201118232,Åkersvingen,4628.0,4.0,D,,3157,BARKÅKER
1770046,200985570,3803,TØNSBERG,58,223,0,0,1,BEST. GRUNNEIENDOM,4366.7,,201118233,Åkersvingen,4628.0,4.0,C,,3157,BARKÅKER
1770047,200985570,3803,TØNSBERG,58,223,0,0,1,BEST. GRUNNEIENDOM,4366.7,,201118234,Åkersvingen,4628.0,4.0,B,,3157,BARKÅKER
1770048,200985570,3803,TØNSBERG,58,223,0,0,1,BEST. GRUNNEIENDOM,4366.7,,201118235,Åkersvingen,4628.0,4.0,A,,3157,BARKÅKER
1770049,200985570,3803,TØNSBERG,58,223,0,0,1,BEST. GRUNNEIENDOM,4366.7,,201118228,Åkersvingen,4628.0,2.0,A,,3157,BARKÅKER
1770050,200985570,3803,TØNSBERG,58,223,0,0,1,BEST. GRUNNEIENDOM,4366.7,,201118229,Åkersvingen,4628.0,2.0,B,,3157,BARKÅKER
1770051,200985570,3803,TØNSBERG,58,223,0,0,1,BEST. GRUNNEIENDOM,4366.7,,201118230,Åkersvingen,4628.0,2.0,C,,3157,BARKÅKER
1770052,200985570,3803,TØNSBERG,58,223,0,0,1,BEST. GRUNNEIENDOM,4366.7,,201118231,Åkersvingen,4628.0,2.0,D,,3157,BARKÅKER
1770053,200985570,3803,TØNSBERG,58,223,0,0,1,BEST. GRUNNEIENDOM,4366.7,,201118224,Åkersvingen,4628.0,6.0,D,,3157,BARKÅKER
1770054,200985570,3803,TØNSBERG,58,223,0,0,1,BEST. GRUNNEIENDOM,4366.7,,201118225,Åkersvingen,4628.0,6.0,A,,3157,BARKÅKER
1770055,200985570,3803,TØNSBERG,58,223,0,0,1,BEST. GRUNNEIENDOM,4366.7,,201118226,Åkersvingen,4628.0,6.0,B,,3157,BARKÅKER
1770056,200985570,3803,TØNSBERG,58,223,0,0,1,BEST. GRUNNEIENDOM,4366.7,,201118227,Åkersvingen,4628.0,6.0,C,,3157,BARKÅKER
1770057,200985570,3803,TØNSBERG,58,223,0,0,1,BEST. GRUNNEIENDOM,4366.7,,201118220,Åkersvingen,4628.0,8.0,A,,3157,BARKÅKER
1770058,200985570,3803,TØNSBERG,58,223,0,0,1,BEST. GRUNNEIENDOM,4366.7,,201118221,Åkersvingen,4628.0,8.0,B,,3157,BARKÅKER
1770059,200985570,3803,TØNSBERG,58,223,0,0,1,BEST. GRUNNEIENDOM,4366.7,,201118222,Åkersvingen,4628.0,8.0,C,,3157,BARKÅKER
1770060,200985570,3803,TØNSBERG,58,223,0,0,1,BEST. GRUNNEIENDOM,4366.7,,201118223,Åkersvingen,4628.0,8.0,D,,3157,BARKÅKER
1770061,200985568,3803,TØNSBERG,42,47,0,1,5,BEST. EIERSEKSJON,0.0,,201088808,Andebuveien,1050.0,4.0,,,3170,SEM
1770062,200985569,3803,TØNSBERG,42,47,0,2,5,BEST. EIERSEKSJON,0.0,,201088808,Andebuveien,1050.0,4.0,,,3170,SEM
1770063,200985562,3803,TØNSBERG,1007,253,0,58,5,BEST. EIERSEKSJON,0.0,,201114629,Skogergaten,13180.0,2.0,A,,3112,TØNSBERG
1770064,200985560,3803,TØNSBERG,153,366,0,0,1,BEST. GRUNNEIENDOM,659.6,,201118698,Herkules vei,2080.0,17.0,,,3113,TØNSBERG
1770065,200985567,3803,TØNSBERG,83,339,0,0,1,BEST. GRUNNEIENDOM,922.6,,201118741,Eikveien,1470.0,17.0,B,,3122,TØNSBERG
1770066,200985567,3803,TØNSBERG,83,339,0,0,1,BEST. GRUNNEIENDOM,922.6,,201118742,Eikveien,1470.0,17.0,C,,3122,TØNSBERG
1770067,200985564,3803,TØNSBERG,151,116,0,1,5,BEST. EIERSEKSJON,0.0,,201112918,Grevinneveien,1890.0,51.0,A,,3118,TØNSBERG
1770068,200985565,3803,TØNSBERG,151,116,0,2,5,BEST. EIERSEKSJON,0.0,,201112918,Grevinneveien,1890.0,51.0,A,,3118,TØNSBERG
1770069,200985554,3803,TØNSBERG,149,1,0,20,5,BEST. EIERSEKSJON,0.0,,201118298,Sandeveien,3490.0,20.0,B,,3150,TOLVSRØD
1770070,200985555,3803,TØNSBERG,149,1,0,21,5,BEST. EIERSEKSJON,0.0,,201118299,Sandeveien,3490.0,22.0,,,3150,TOLVSRØD
1770071,200985552,3803,TØNSBERG,149,1,0,18,5,BEST. EIERSEKSJON,0.0,,201118296,Sandeveien,3490.0,16.0,B,,3150,TOLVSRØD
1770072,200985553,3803,TØNSBERG,149,1,0,19,5,BEST. EIERSEKSJON,0.0,,201118297,Sandeveien,3490.0,18.0,B,,3150,TOLVSRØD
1770073,200985558,3803,TØNSBERG,149,1,0,24,5,BEST. EIERSEKSJON,0.0,,201118302,Sandeveien,3490.0,28.0,,,3150,TOLVSRØD
1770074,200985559,3803,TØNSBERG,153,367,0,0,1,BEST. GRUNNEIENDOM,717.3,,201118355,Herkules vei,2080.0,15.0,,,3113,TØNSBERG
1770075,200985556,3803,TØNSBERG,149,1,0,22,5,BEST. EIERSEKSJON,0.0,,201118300,Sandeveien,3490.0,24.0,,,3150,TOLVSRØD
1770076,200985557,3803,TØNSBERG,149,1,0,23,5,BEST. EIERSEKSJON,0.0,,201118301,Sandeveien,3490.0,26.0,,,3150,TOLVSRØD
1770077,200985546,3803,TØNSBERG,149,1,0,16,5,BEST. EIERSEKSJON,0.0,,201118290,Sandeveien,3490.0,12.0,B,,3150,TOLVSRØD
1770078,200985547,3803,TØNSBERG,149,1,0,8,5,BEST. EIERSEKSJON,0.0,,201118291,Sandeveien,3490.0,14.0,A,,3150,TOLVSRØD
1770079,200985544,3803,TØNSBERG,149,1,0,14,5,BEST. EIERSEKSJON,0.0,,201118288,Sandeveien,3490.0,8.0,B,,3150,TOLVSRØD
1770080,200985545,3803,TØNSBERG,149,1,0,15,5,BEST. EIERSEKSJON,0.0,,201118289,Sandeveien,3490.0,10.0,B,,3150,TOLVSRØD
1770081,200985550,3803,TØNSBERG,149,1,0,11,5,BEST. EIERSEKSJON,0.0,,201118294,Sandeveien,3490.0,20.0,A,,3150,TOLVSRØD
