,EIENDOM_ID,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,AREAL,BRUKSNAVN,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
700000,78481646,5055,HEIM,35,156,0,0,1,BEST. GRUNNEIENDOM,799.0,REIRHOLET,78524266,Ålførveien,1226.0,119.0,,,7206,HELLANDSJØEN
700001,78481641,5055,HEIM,35,151,0,0,1,BEST. GRUNNEIENDOM,1304.1,HAVGLØTT,78524263,Vikanveien,1227.0,145.0,,,7206,HELLANDSJØEN
700002,78481640,5055,HEIM,35,150,0,0,1,BEST. GRUNNEIENDOM,150.0,ESPA,78524262,Svemyrveien,1230.0,48.0,,,7206,HELLANDSJØEN
700003,78481643,5055,HEIM,35,153,0,0,1,BEST. GRUNNEIENDOM,866.3,DALABO I,78524264,Vikanveien,1227.0,224.0,,,7206,HELLANDSJØEN
700004,76505287,1149,KARMØY,140,283,0,2,5,BEST. EIERSEKSJON,0.0,,76689346,Osnesbakken,1601.0,3.0,B,,4260,TORVASTAD
700005,78481637,5055,HEIM,35,147,0,0,1,BEST. GRUNNEIENDOM,350.2,EINERHAUGEN,78524259,Vikanveien,1227.0,222.0,,,7206,HELLANDSJØEN
700006,76505286,1149,KARMØY,140,283,0,1,5,BEST. EIERSEKSJON,0.0,,76689345,Osnesbakken,1601.0,3.0,A,,4260,TORVASTAD
700007,78481636,5055,HEIM,35,146,0,0,1,BEST. GRUNNEIENDOM,109.9,ÅSAGARD,78524258,Vikanveien,1227.0,240.0,,,7206,HELLANDSJØEN
700008,76505285,1149,KARMØY,102,217,0,0,1,BEST. GRUNNEIENDOM,1481.6,,144258825,Vestheimvegen,1613.0,23.0,,,4250,KOPERVIK
700009,78481639,5055,HEIM,35,149,0,0,1,BEST. GRUNNEIENDOM,109.8,SOLGLØTT,78524261,Svemyrveien,1230.0,46.0,,,7206,HELLANDSJØEN
700010,78481638,5055,HEIM,35,148,0,0,1,BEST. GRUNNEIENDOM,109.9,FINBAKKEN,78524260,Stamnesveien,1229.0,93.0,,,7206,HELLANDSJØEN
700011,78481633,5055,HEIM,35,143,0,0,1,BEST. GRUNNEIENDOM,1291.1,URA,78524256,Stamnesveien,1229.0,59.0,,,7206,HELLANDSJØEN
700012,78481632,5055,HEIM,35,142,0,0,1,BEST. GRUNNEIENDOM,150.0,TVERBÆKKSTUGU,78524255,Stamnesveien,1229.0,62.0,,,7206,HELLANDSJØEN
700013,76505280,1149,KARMØY,102,214,0,0,1,BEST. GRUNNEIENDOM,3090.9,,296266486,Vestheimvegen,1613.0,26.0,,,4250,KOPERVIK
700014,78481634,5055,HEIM,35,144,0,0,1,BEST. GRUNNEIENDOM,1198.4,FURUNABBEN,78524257,Stamnesveien,1229.0,55.0,,,7206,HELLANDSJØEN
700015,78481661,5055,HEIM,35,173,0,0,1,BEST. GRUNNEIENDOM,1137.0,TOMT NR.20,78524275,Vikanveien,1227.0,252.0,,,7206,HELLANDSJØEN
700016,78481663,5055,HEIM,35,175,0,0,1,BEST. GRUNNEIENDOM,1350.9,TOMT NR.10,78524277,Svemyrveien,1230.0,44.0,,,7206,HELLANDSJØEN
700017,78481662,5055,HEIM,35,174,0,0,1,BEST. GRUNNEIENDOM,1950.1,TOMT NR.37,78524276,Svemyrveien,1230.0,22.0,,,7206,HELLANDSJØEN
700018,78481659,5055,HEIM,35,171,0,0,1,BEST. GRUNNEIENDOM,1208.8,PERSTUA,78524274,Gjengstøveien,1281.0,1269.0,,,7206,HELLANDSJØEN
700019,78481658,5055,HEIM,35,169,0,0,1,BEST. GRUNNEIENDOM,980.9,TOMT NR.11,78524273,Stamnesveien,1229.0,147.0,,,7206,HELLANDSJØEN
700020,78481652,5055,HEIM,35,162,0,0,1,BEST. GRUNNEIENDOM,1149.2,TOMT NR. 37,78524270,Vikanveien,1227.0,159.0,,,7206,HELLANDSJØEN
700021,78481655,5055,HEIM,35,165,0,0,1,BEST. GRUNNEIENDOM,3532.5,STRANDVEIEN II,78527294,Vikanveien,1227.0,22.0,,,7206,HELLANDSJØEN
700022,78481654,5055,HEIM,35,164,0,0,1,BEST. GRUNNEIENDOM,1293.9,TOMT NR. 36,78524271,Svemyrveien,1230.0,40.0,,,7206,HELLANDSJØEN
700023,78481649,5055,HEIM,35,159,0,0,1,BEST. GRUNNEIENDOM,1006.0,HEIMLY,78524268,Ålførveien,1226.0,69.0,,,7206,HELLANDSJØEN
700024,78481651,5055,HEIM,35,161,0,0,1,BEST. GRUNNEIENDOM,1081.4,TOMT NR. 36,78524269,Vikanveien,1227.0,157.0,,,7206,HELLANDSJØEN
700025,78481650,5055,HEIM,35,160,0,0,1,BEST. GRUNNEIENDOM,1974.6,STEINAN,549689021,Ålførveien,1226.0,65.0,,,7206,HELLANDSJØEN
700026,78481615,5055,HEIM,35,125,0,0,1,BEST. GRUNNEIENDOM,1864.2,VEDBERGET,78524241,Stamnesveien,1229.0,58.0,,,7206,HELLANDSJØEN
700027,78481614,5055,HEIM,35,124,0,0,1,BEST. GRUNNEIENDOM,978.1,KAMMEN,78524240,Stamnesveien,1229.0,51.0,,,7206,HELLANDSJØEN
700028,78481605,5055,HEIM,35,115,0,0,1,BEST. GRUNNEIENDOM,905.0,AARSTØ,78524238,Ålførveien,1226.0,49.0,,,7206,HELLANDSJØEN
