,EIENDOM_ID,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,AREAL,BRUKSNAVN,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
270000,37057263,1121,TIME,27,149,0,0,1,BEST. GRUNNEIENDOM,729.7,OPALVEGEN 19,37116894,Opalvegen,11800.0,19.0,,,4355,KVERNALAND
270001,37057262,1121,TIME,27,148,0,0,1,BEST. GRUNNEIENDOM,549.2,OPALVEGEN 18,37116893,Opalvegen,11800.0,18.0,,,4355,KVERNALAND
270002,37057257,1121,TIME,27,143,0,0,1,BEST. GRUNNEIENDOM,607.7,OPALVEGEN 13,37116888,Opalvegen,11800.0,13.0,,,4355,KVERNALAND
270003,37057256,1121,TIME,27,142,0,0,1,BEST. GRUNNEIENDOM,765.3,OPALVEGEN 12,37116887,Opalvegen,11800.0,12.0,,,4355,KVERNALAND
270004,37057259,1121,TIME,27,145,0,0,1,BEST. GRUNNEIENDOM,778.1,OPALVEGEN 15,37116890,Opalvegen,11800.0,15.0,,,4355,KVERNALAND
270005,37057258,1121,TIME,27,144,0,0,1,BEST. GRUNNEIENDOM,613.7,OPALVEGEN 14,37116889,Opalvegen,11800.0,14.0,,,4355,KVERNALAND
270006,37057237,1121,TIME,27,123,0,0,1,BEST. GRUNNEIENDOM,273.4,T.66,37115425,Juvelvegen,7400.0,4.0,,,4355,KVERNALAND
270007,37057236,1121,TIME,27,122,0,0,1,BEST. GRUNNEIENDOM,431.7,T.65,37115427,Juvelvegen,7400.0,6.0,,,4355,KVERNALAND
270008,37057238,1121,TIME,27,124,0,0,1,BEST. GRUNNEIENDOM,433.0,T.67,37115423,Juvelvegen,7400.0,2.0,,,4355,KVERNALAND
270009,37057233,1121,TIME,27,119,0,0,1,BEST. GRUNNEIENDOM,568.1,TOMT NR 4,37118242,Snarvegen,14700.0,19.0,,,4355,KVERNALAND
270010,37057232,1121,TIME,27,118,0,0,1,BEST. GRUNNEIENDOM,890.0,TOMT NR 6,37118239,Snarvegen,14700.0,13.0,,,4355,KVERNALAND
270011,37057234,1121,TIME,27,120,0,0,1,BEST. GRUNNEIENDOM,541.3,TOMT NR 5,37118241,Snarvegen,14700.0,17.0,,,4355,KVERNALAND
270012,37057245,1121,TIME,27,131,0,0,1,BEST. GRUNNEIENDOM,767.6,TOPASVEGEN 7,37118767,Topasvegen,16600.0,7.0,,,4355,KVERNALAND
270013,37057221,1121,TIME,27,107,0,0,1,BEST. GRUNNEIENDOM,267.2,T.58,37115441,Juvelvegen,7400.0,20.0,,,4355,KVERNALAND
