|account_number|annual_report_due_date|began_transacting_in_ct|business_city|business_country|business_email_address|business_name_in_state_country|business_state|business_street|business_type|business_unit|business_zip_code|category_survey_email_address|citizenship|country_formation|created_on|date_of_organization_meeting|disable_person_owned_organization|dissolution_date|formation_place|id|mail_jurisdiction|mailing_address|mailing_international_address|mailing_jurisdiction_address|mailing_jurisdiction_business_city|mailing_jurisdiction_business_country|mailing_jurisdiction_business_state|mailing_jurisdiction_business_street|mailing_jurisdiction_business_unit|mailing_jurisdiction_business_zip_code|minority_owned_organization|naics_code|naics_sub_code|name|office_jurisdiction_address|office_jurisdiction_business_city|office_jurisdiction_business_state|office_jurisdiction_business_street|office_jurisdiction_business_unit|office_jurisdiction_business_zip_code|office_jurisdiction_country|reason_for_administrative_dissolution|record_address|records_address_city|records_address_country|records_address_state|records_address_street|records_address_unit|records_address_zip_code|registration_date|state_or_territory_formation|status|sub_status|total_authorized_shares|veteran_owned_organization|woman_owned_organization
390000|1160648|2023-03-31T00:00:00|2014-11-25T00:00:00|Greenwich|United States|CLS-CTARMSEvidence@wolterskluwer.com|SOF-X SEA HOLDINGS GP, L.L.C.|CT|591 West Putnam Avenue|Llc||06830||Foreign|United States|2022-05-18T00:12:43.336666||False||De|row-mqny~c3wa-nrqp|||||||||||False|Other Activities Related to Real Estate (531390)|531210|Sof-X Sea Holdings Gp, L.L.C.||||||||||||||||2014-11-25T00:00:00|DE|Active|||False|False
390001|0973325|2011-06-01T00:00:00||Stamford||BYRON@HOTMAIL.COM||CT|219 Wardwell St Apt#1|Llc||06902||Domestic||2022-05-18T00:12:22.630000||False||Ct|row-8iqq-nd8x~w5tt|||||||||||False|||Byron Lawn Care Llc||||||||Failure to file annual report||||||||2009-06-01T00:00:00|Connecticut|Active|Ready for dissolution||False|False
390002|1158076|2023-03-31T00:00:00|2013-12-20T00:00:00|Greenwich|United States|steve@activantcapital.com|ACTIVANT CAPITA GROUP LLC|CT|323 Railroad Avenue 2Nd Floor|Llc||06830||Foreign|United States|2022-05-18T00:12:38.413333||False||De|row-gfbb.4skv-wh57||||1675 S. STATE STREET SUITE B, DOVER, DE, 19901,|Dover||DE|1675 S. State Street Suite B||19901|False|Corporate, Subsidiary, and Regional Managing Offices (551114)|551114|Activant Capital Group Llc|1675 S. STATE STREET SUITE B, DOVER, DE, 19901, United States|Dover|DE|1675 S. State Street Suite B||19901|United States|||||||||2014-10-16T00:00:00|DE|Active|||False|False
390003|0977380|2010-07-13T00:00:00||Stratford||||CT|1723 North Avenue|Llc||06614-4773||Domestic||2022-05-18T00:12:22.643333||False||Ct|row-532h-7vzc~zebe|||||||||||False|||East Shore Sales, Llc||||||||Failure to file annual report||||||||2009-07-13T00:00:00|Connecticut|Active|Admin Dissolution Initiated||False|False
390004|1158210|2018-03-31T00:00:00||East Hartford|United States|JC.FRIAS@AOL.COM||CT|30 Nutmeg Ln Apt 218|Llc||06118||Domestic||2022-05-18T00:12:39.150000||False||Ct|row-auts-k37t~a4ty|||||||||||True|Carpet and Upholstery Cleaning Services (561740)|561740|Js Facilities Services Llc||||||||Failure to file annual report||||||||2014-10-17T00:00:00|Connecticut|Active|Ready for dissolution||False|False
390005|1158116|2019-03-31T00:00:00||West Hartford||PEDALAROBINHO_USA@HOTMAIL.COM||CT|24 Day Rd|Llc||06117||Domestic||2022-05-18T00:12:38.443333||False||Ct|row-85t6~hizg~be5f|||||||||||False|||Souza Granite Llc||||||||Failure to file annual report||||||||2014-10-10T00:00:00|Connecticut|Active|Ready for dissolution||False|False
390006|0977258|2010-07-14T00:00:00||Fairfield||||CT|15 Sedan Terrace|Llc||06825||Domestic||2022-05-18T00:12:21.956666||False||Ct|row-qaze-s4gh.q9yj|||||||||||False|||Human Kind Productions, Llc||||||||Failure to file annual report||||||||2009-07-14T00:00:00|Connecticut|Active|Admin Dissolution Initiated||False|False
390007|1158621|2015-10-21T00:00:00||Goshen||||CT|112 Wellsford Dr.|Llc||06756||Domestic||2022-05-18T00:12:39.163333||False||Ct|row-59tb-dzat-kt59|||||||||||False|||Slh Global Marketing, Llc||||||||Failure to file annual report||||||||2014-10-21T00:00:00|Connecticut|Active|Ready for dissolution||False|False
390008|0973849|2010-06-05T00:00:00||Plainfield||||CT|25 Red Oak Drive|Llc||06374||Domestic||2022-05-18T00:12:21.990000||False||Ct|row-hsw8-jgnk~r689|||||||||||False|||Tolaki Llc||||||||Failure to file annual report||||||||2009-06-05T00:00:00|Connecticut|Active|Admin Dissolution Initiated||False|False
390009|1160872|2022-11-18T00:00:00|2014-11-18T00:00:00|Greenwich|United States|complianceteam@cogencyglobal.com|AQR MANAGED FUTURES FUND II, LIMITED PARTNERSHIP|CT|C/O Aqr Capital Management, Llc 2 Greenwich Plaza|Limited Partnership||06830||Foreign|United States|2022-05-18T00:12:42.040000||False||De|row-vhsm~7b9r-ykge|||||||||||False|Open-End Investment Funds (525910)|525910|Aqr Managed Futures Fund Ii, Limited Partnership|850 NEW BURTON ROAD SUITE 201, DOVER, DE, 19904, United States|Dover|DE|850 New Burton Road Suite 201||19904|United States|||||||||2014-11-18T00:00:00|DE|Active|Annual report due||False|False
390010|1158583|2015-10-28T00:00:00||Oxford||||CT|98 Pisgah Road|Llc||06478||Domestic||2022-05-18T00:12:39.116666||False||Ct|row-riqf-wivm-kgpb|||||||||||False|||Cody Frybarger, Llc||||||||Failure to file annual report||||||||2014-10-28T00:00:00|Connecticut|Active|Ready for dissolution||False|False
390011|0974042|2023-03-31T00:00:00||New London|United States|arspirer@yahoo.com||CT|239 Bank Street|Llc||06320||Domestic||2022-05-18T00:12:23.300000||False||Ct|row-pz5v-d9f2-s98y|||||||||||False|Lessors of Nonresidential Buildings (except Miniwarehouses) (531120)||60 Willow Street, Llc||||||||||||||||2009-06-08T00:00:00|Connecticut|Active|||False|False
390012|1158553|2022-10-29T00:00:00|2014-10-29T00:00:00|Boston|United States|CLS-CTARMSevidence@wolterskluwer.com|PRIMARK US CORP.|MA|101 Arch Street, Floor 3|Stock||02110||Foreign|United States|2022-05-18T00:12:39.086666||False||De|row-hzun~2ehs~ex7w|||||||||||False|Clothing Accessories Stores (448150)|448150|Primark Us Corp.||||||||||||||||2014-10-29T00:00:00|DE|Active|Annual report due||False|False
390013|0974013|2011-06-08T00:00:00|||||||No Information Provided|Non-Stock||||Domestic||2022-05-18T00:12:22.706666||False||Ct|row-4m62-9pz8-v967|||||||||||False|||P.A.R.E.N.T.S, Incorporated-Providing Accesible Resources Empowering Never-Ending Teen Success||||||||Failure to file first report||||||||2009-06-08T00:00:00|Connecticut|Active|First report past due||False|False
390014|0973994|2011-06-08T00:00:00||Hamden||||CT|2348 Whitney Ave|Llc||06518||Domestic||2022-05-18T00:12:22.706666||False||Ct|row-ajvx-cnra~9y9t|||||||||||False|||Capelli Di Sara Llc||||||||Failure to file annual report||||||||2009-06-08T00:00:00|Connecticut|Active|Ready for dissolution||False|False
390015|1160915|2020-03-31T00:00:00||Ridgefield||ldoyon010@gmail.com||CT|109 Danbury Road Lower Level|Llc||06877||Domestic||2022-05-18T00:12:42.086666||False||Ct|row-z9wj.wbie.qpj3|||||||||||False|||Kickfit Ct, Llc||||||||Failure to file annual report||||||||2014-11-14T00:00:00|Connecticut|Active|Ready for dissolution||False|False
390016|1161192|2023-03-31T00:00:00||Branford|United States|tmclaughlin@saybrooklaw.com||CT|22 Court Street|Llc||06405||Domestic||2022-05-18T00:12:43.226666||False||Ct|row-d7wq.cm77~tsdd|||||||||||False|Residential Property Managers (531311)||Pjm Legacy Properties, Llc||||||||||||||||2014-11-18T00:00:00|Connecticut|Active|||False|False
390017|0977449|2023-03-31T00:00:00||New Britain|United States|annemarie@VirtuallyYoursFromCT.com||CT|782 East Street|Llc||06051||Domestic||2022-05-18T00:12:22.723333||False||Ct|row-n45c.23ki-nxcy|||||||||||False|All Other Professional, Scientific, and Technical Services (541990)|541990|Virtually Yours From Connecticut, Llc||||||||||||||||2009-07-14T00:00:00|Connecticut|Active|||False|True
390018|1158438|2015-10-17T00:00:00||Manchester||||CT|41 Ferguson Rd.|Llc||06040||Domestic||2022-05-18T00:12:37.883333||False||Ct|row-ukaa-a4mi~6r29|||||||||||False|||Greistone Property Management Llc||||||||Failure to file annual report||||||||2014-10-17T00:00:00|Connecticut|Active|Ready for dissolution||False|False
390019|0973869|2012-06-02T00:00:00||Newtown||timothy@winterbrookcapital.com||CT|4 Willow Brook Lane|Llc||06470||Domestic||2022-05-18T00:12:22.020000||False||Ct|row-gggf~4ecv-tngb|||||||||||False|||Winterbrook Capital Management, Llc||||||||Failure to file annual report||||||||2009-06-02T00:00:00|Connecticut|Active|Ready for dissolution||False|False
390020|1161278|2023-03-31T00:00:00||Westport|United States|scottfred@mac.com||CT|157 Imperial Avenue|Llc||06880||Domestic||2022-05-18T00:12:40.540000||False||Ct|row-9icx.btb7-4gqv|||||||||||False|Residential Property Managers (531311)|531311|81 Daybreak Llc||||||||||||||||2014-12-03T00:00:00|Connecticut|Active|||False|True
390021|0977565|2010-07-14T00:00:00||West Haven||||CT|4 Cold Spring Road|Llc||06516||Domestic||2022-05-18T00:12:23.363333||False||Ct|row-d6fb~qzx9~95w9|||||||||||False|||Relish My Hot Dog, Llc||||||||Failure to file annual report||||||||2009-07-14T00:00:00|Connecticut|Active|Admin Dissolution Initiated||False|False
390022|1161511|2015-12-08T00:00:00|2014-11-18T00:00:00|Wilmington|||BEACHHEAD CAPITAL PARTNERS, LLC|DE|1201 N Orange St., Ste 762 One Commerce Center|Llc||19801||Foreign||2022-05-18T00:12:42.570000||False||De|row-yjxu.sduk.vij4||No information provided|||||||||False|||Beachhead Capital Partners, Llc||||||||Failure to file annual report||||||||2014-12-08T00:00:00|DE|Active|Ready for dissolution||False|False
390023|0977943|2023-03-31T00:00:00||Weston|United States|dwingate@devadvisors.com||CT|28 Wildwood Lane|Llc||06883||Domestic||2022-05-18T00:12:22.050000||False||Ct|row-v5m8.3web.bskz|||||||||||False|All Other Information Services (519190)|519190|Digmediaman, Llc||||||||||||||||2009-07-22T00:00:00|Connecticut|Active|||False|False
390024|1154471|2015-09-15T00:00:00||Southington||||CT|553 West Street|Llc||06479||Domestic||2022-05-18T00:12:37.803333||False||Ct|row-p7bb.idz9-xywi|||||||||||False|||Nickdawn, Llc||||||||Failure to file annual report||||||||2014-09-15T00:00:00|Connecticut|Active|Ready for dissolution||False|False
